IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,trabajaEnCasa,frecuenciaTrabajoCasaId,IDJornadaTrabajo,IngresoLiquido,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor,noviaja,ademasTrabaja,ademasEstudia
46066019,2,1969,1,1,4,0,0,5,0,0,1,250000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46066019,3,2000,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,33.39419479385223,0,0,0
46066019,4,2002,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,33.39419479385223,0,0,0
46066019,5,1999,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46066020,1,1977,2,0,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46066020,2,1977,1,1,3,0,0,5,0,0,1,250000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46066020,3,2006,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46066020,4,1997,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,33.39419479385223,0,0,0
46067009,1,1984,2,0,7,0,1,4,0,0,1,450000,1,Sin Observación,1,4,33.39419479385223,0,0,0
46067009,2,1982,1,1,5,0,1,4,0,0,1,160000,1,Sin Observación,1,4,33.39419479385223,0,0,0
46067009,3,1991,1,3,5,7,0,14,0,0,0,0,0,Sin Observación,1,3,33.39419479385223,0,0,0
46067009,4,1998,2,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46067009,5,2001,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,6,33.39419479385223,0,0,0
46067010,1,1956,1,0,4,0,0,4,0,0,1,250000,1,Sin Observación,1,3,33.39419479385223,0,0,0
46067010,2,1955,2,1,4,0,0,4,0,0,1,250000,1,Sin Observación,1,10,33.39419479385223,0,0,0
46067010,3,1992,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,33.39419479385223,0,0,0
46067024,1,1945,1,0,1,0,0,9,0,0,0,90000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46067024,2,1951,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46067027,1,1949,1,0,3,0,0,3,1,1,1,160000,1,el ingreso es relativo ya que el trabaja arreglando radiadores en su hogar,1,2,33.39419479385223,0,0,0
46067027,2,1941,2,1,3,0,0,9,0,0,0,90000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46067031,1,1980,1,0,3,0,0,3,1,1,1,250000,1,Sin Observación,0,0,33.39419479385223,0,0,0
46067031,2,1984,2,1,4,0,0,4,0,0,2,90000,1,Sin Observación,1,6,33.39419479385223,0,0,0
46067031,3,2004,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46067031,4,2011,2,2,1,1,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46071002,1,1959,2,0,4,0,0,4,0,0,1,90000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46071003,1,1987,1,0,4,0,0,4,0,0,1,250000,1,,1,2,33.39419479385223,0,0,0
46071003,2,1987,2,1,4,0,0,11,0,0,0,0,0,,1,4,33.39419479385223,0,0,0
46071003,3,2005,2,2,3,4,0,14,0,0,0,0,0,,0,0,33.39419479385223,0,0,0
46071013,1,1928,2,0,1,0,0,9,0,0,0,90000,1,,0,0,33.39419479385223,0,0,0
46071013,2,1972,1,2,4,0,0,12,0,0,0,0,0,cesante,1,2,33.39419479385223,0,0,0
46071013,3,1969,1,2,3,0,0,9,0,0,0,90000,1,,1,2,33.39419479385223,0,0,0
46071013,4,1940,2,3,3,0,0,9,0,0,0,90000,1,,0,0,33.39419479385223,0,0,0
46071017,1,1951,1,0,4,0,0,3,0,0,1,250000,1,,1,4,33.39419479385223,0,0,0
46071017,2,1952,2,1,3,0,0,11,0,0,0,0,0,,1,2,33.39419479385223,0,0,0
46071017,3,1992,1,2,4,0,0,4,0,0,1,325000,1,trabaja en pucon por 5 dias justo ese dia se fue,1,1,33.39419479385223,0,0,0
46071019,1,1960,2,0,3,0,0,4,0,0,2,0,0,Sin Observación,1,10,33.39419479385223,0,0,0
46071019,2,1991,2,2,4,0,0,4,0,0,1,160000,1,Sin Observación,1,10,33.39419479385223,0,0,0
46071019,3,1993,2,2,6,0,0,4,0,0,1,250000,1,Sin Observación,1,7,33.39419479385223,0,0,0
46071019,4,2011,1,3,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46071019,5,2011,2,3,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46073002,1,1968,1,0,3,0,0,4,0,0,1,250000,1,,1,2,33.39419479385223,0,0,0
46073002,2,1981,2,1,4,0,0,11,0,0,0,30000,1,vende ropa usada afuera del santa isabel,1,2,33.39419479385223,0,0,0
46073002,3,2007,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46073002,4,2010,2,2,1,0,0,13,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46073004,1,1950,2,0,3,0,0,9,0,0,0,90000,1,Sin Observación,0,0,33.39419479385223,0,0,0
46073004,2,1978,1,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46073004,3,1994,2,3,6,6,0,14,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,0
46073004,4,1997,1,3,4,4,0,14,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,0
46073005,1,1982,2,0,4,0,0,3,0,0,1,160000,1,,1,8,33.39419479385223,0,0,0
46073005,2,1980,1,1,3,0,0,4,0,0,1,0,0,,1,2,33.39419479385223,0,0,0
46073005,3,2002,2,2,3,4,0,14,0,0,0,160000,0,no se pudo encuestar,1,2,33.39419479385223,0,0,0
46073005,4,2004,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,3,33.39419479385223,0,0,0
46073005,5,2011,1,2,1,0,0,13,0,0,0,0,0,,1,2,33.39419479385223,0,0,0
46073006,1,1964,2,0,4,0,0,3,0,0,2,90000,1,,1,8,33.39419479385223,0,0,0
46073006,2,1987,2,2,3,4,0,14,0,0,0,0,0,ella da examenes libres por eso puse que estudiaba,1,10,33.39419479385223,0,0,0
46073006,3,2004,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46073006,4,2010,1,3,1,2,0,14,0,0,0,0,0,,1,2,33.39419479385223,0,0,0
46073015,1,1955,1,0,3,0,0,4,0,0,1,325000,1,es solo ese viaje ya que el bus de la empresa lo lleva a las afuera de temuco ca,1,2,33.39419479385223,0,0,0
46073015,2,1958,2,1,3,0,0,11,0,0,0,0,0,,1,2,33.39419479385223,0,0,0
46073015,3,1975,1,2,4,0,0,4,0,0,1,325000,1,SOLO ESOS VIAJES YA QUE TRABAJAN EN FREIRE Y EL BUS DE LA EMPRESA LA PASA A BUSC,1,2,33.39419479385223,0,0,0
46080002,1,1945,1,0,3,0,0,9,0,0,0,160000,1,Sin Observación,0,0,33.39419479385223,0,1,0
46080002,2,1946,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,0
46080014,1,1961,2,0,3,0,0,11,0,0,0,160000,1,Sin Observación,1,5,33.39419479385223,0,1,0
46080014,2,1983,1,1,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,33.39419479385223,0,0,0
46080014,3,2002,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,3,33.39419479385223,0,0,0
46080015,1,1971,2,0,3,0,0,11,0,0,0,0,0,,0,0,33.39419479385223,0,0,0
46080015,2,1965,1,1,3,0,0,4,0,0,1,250000,1,ELIMINAR ULTIMO VIAJE ES FALSO,1,5,33.39419479385223,0,0,0
46080015,3,1996,2,2,4,4,0,14,0,0,0,0,0,,0,0,33.39419479385223,0,0,0
46080018,1,1968,2,0,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,1
46080018,2,1965,1,1,4,0,0,4,0,0,1,325000,1,,1,2,33.39419479385223,0,0,0
46080018,3,1993,1,2,4,0,0,4,0,0,1,250000,1,,0,0,33.39419479385223,0,0,0
46080018,4,2004,1,2,3,4,0,14,0,0,0,0,0,,1,2,33.39419479385223,0,0,0
46080021,1,1960,2,0,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,0
46080021,2,1957,1,1,4,0,0,4,0,0,1,325000,1,Sin Observación,1,4,33.39419479385223,0,0,0
46080021,3,1987,2,2,6,0,0,12,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,0
46080021,4,1981,1,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,1,33.39419479385223,0,0,0
46080021,5,1991,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,33.39419479385223,0,0,0
46080021,6,2007,2,3,2,3,0,14,0,0,0,0,0,Sin Observación,0,0,33.39419479385223,0,0,0
46090003,1,1964,1,0,4,0,0,4,0,0,1,250000,1,se quedo hablando con un vecino,1,2,33.39419479385223,0,0,0
46090003,2,1966,2,1,5,0,1,4,0,0,2,250000,1,,1,2,33.39419479385223,0,0,0
46090003,3,1993,2,2,4,7,0,14,0,0,0,0,0,,0,0,33.39419479385223,0,0,0
46090003,4,2011,2,3,1,2,0,14,0,0,0,0,0,en reposo,0,0,33.39419479385223,0,0,0
46090004,1,1973,2,0,4,0,0,3,0,0,1,90000,1,,1,2,33.39419479385223,0,0,0
46090004,2,1990,1,2,4,0,0,4,0,0,1,250000,1,no hay mas viaje ya que el resto lo hace fuera de temuco y vuaelve al dia siguen,1,1,33.39419479385223,0,0,0
46090004,3,1996,2,2,4,4,0,14,0,0,0,0,0,,1,2,33.39419479385223,0,0,0
46090004,4,1938,2,3,3,0,0,9,0,0,0,90000,1,,0,0,33.39419479385223,0,0,0
46090009,1,1950,1,0,4,0,0,4,0,0,1,250000,1,borrar prueba capacitacion observacion no  regreso a casa,1,5,33.39419479385223,0,0,0
46090009,2,1988,1,2,4,0,0,4,0,0,1,250000,1,BORRAR  ENCUESTA PRUEBA CAPACITACION,1,4,33.39419479385223,0,0,0
46090010,1,1934,1,0,3,0,0,9,0,0,0,160000,1,el viaje de volver a casa se demoraron porque se quedaron conversando y descansa,1,2,33.39419479385223,0,0,0
46090010,2,1937,2,1,3,0,0,9,0,0,0,90000,1,se demoro ya que es adulto mayor y  descanso y converso con vecina,1,2,33.39419479385223,0,0,0
46090012,1,1946,2,0,3,0,0,9,0,0,0,90000,1,,1,4,33.39419479385223,0,0,0
46090012,2,1990,2,3,4,0,0,12,0,0,0,90000,1,,0,0,33.39419479385223,0,0,0
46090015,1,1917,2,0,3,0,0,9,0,0,0,160000,1,,0,0,33.39419479385223,0,0,0
46090015,2,1938,2,2,3,0,0,9,0,0,0,160000,1,la señora es jubilada y el primer dia me indico que no,1,2,33.39419479385223,0,0,0
46090015,3,1948,2,2,3,0,0,11,0,0,0,0,0,no vive en el hogar por ende no lo encueste,0,0,33.39419479385223,0,0,0
46090015,4,1932,1,3,3,0,0,9,0,0,0,0,0,NO SE PREGUNTO YA QUE NO VIVE EN EL HOGAR HACE UN MES,0,0,33.39419479385223,0,0,0
47007001,1,1963,1,0,7,0,1,4,0,0,1,700000,1,Sin Observación,1,4,22.229105591452328,0,0,0
47007001,2,1962,2,1,7,0,1,4,0,0,1,1200001,1,Sin Observación,1,6,22.229105591452328,0,0,0
47007001,3,1990,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,22.229105591452328,0,0,0
47007001,4,1996,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.229105591452328,0,0,0
47007002,1,1966,1,0,7,0,1,2,0,0,1,1200001,1,Sin Observación,1,6,22.229105591452328,0,0,0
47007002,2,1966,2,1,5,0,1,2,0,0,1,1000000,1,Sin Observación,0,0,22.229105591452328,0,0,0
47007002,3,1988,2,2,7,0,1,13,0,0,0,0,0,Sin Observación,0,0,22.229105591452328,0,0,0
47007002,4,1990,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,3,22.229105591452328,0,0,0
47007002,5,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.229105591452328,0,0,0
47007002,6,1991,2,6,4,0,0,4,0,0,1,250000,1,Sin Observación,0,0,22.229105591452328,0,0,0
47007004,1,1962,1,0,7,0,1,2,0,0,1,1200001,1,,1,6,22.229105591452328,0,0,0
47007004,2,1962,2,1,7,0,1,2,0,0,1,1200001,1,Sin Observación,1,9,22.229105591452328,0,0,0
47007004,3,1988,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,9,22.229105591452328,0,0,0
47007004,4,1990,1,2,6,6,0,14,0,0,0,0,0,"EL PAPA Y LA MAMA DE MIGUEL TIENEN COMPRA Y VENTA XDE AUTOS, ESTE DIA MIGUEL HIJ",1,8,22.229105591452328,0,0,0
47007004,5,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,0,0,22.229105591452328,0,0,0
47007004,6,1963,2,6,4,0,0,4,0,0,1,250000,1,Sin Observación,0,0,22.229105591452328,0,0,0
47007007,1,1966,2,0,5,0,1,4,0,0,1,1000000,1,Sin Observación,1,3,22.229105591452328,0,0,0
47007007,2,1991,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,0,0,22.229105591452328,0,0,0
47007007,3,1993,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,22.229105591452328,0,0,0
47007007,4,1997,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.229105591452328,0,0,0
48009002,1,1963,1,0,4,0,0,4,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48009002,2,1964,2,1,4,0,0,4,0,0,2,160000,1,Sin Observación,1,8,31.38059620383881,0,0,0
48009002,3,1994,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48009002,4,1989,2,2,7,0,1,1,0,0,1,160000,1,Sin Observación,1,6,31.38059620383881,0,0,0
48009002,5,2012,1,3,1,1,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48009003,1,1960,1,0,4,0,0,4,0,0,1,325000,1,Sin Observación,1,3,31.38059620383881,0,0,0
48009003,2,1962,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48009003,3,1992,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48009015,1,1971,2,0,3,0,0,6,0,0,2,160000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48009015,2,1989,1,2,4,0,0,4,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48009015,3,1996,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48009015,4,2009,2,2,2,3,0,14,0,0,0,0,0,Sin Observación,1,1,31.38059620383881,0,0,0
48009018,1,1969,2,0,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48009018,2,1998,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48009018,3,1989,2,3,4,7,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48009021,1,1953,1,0,4,0,0,4,0,0,1,160000,1,Sin Observación,1,3,31.38059620383881,0,0,0
48009021,2,1961,2,1,3,0,0,4,0,0,1,90000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48009021,3,2004,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48011003,1,1957,1,0,4,0,0,3,1,1,2,160000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48011003,2,1984,1,2,5,7,0,14,0,0,0,160000,1,Sin Observación,0,0,31.38059620383881,0,1,0
48011003,3,1990,2,2,4,0,0,4,0,0,1,160000,1,Sin Observación,0,0,31.38059620383881,0,0,0
48011009,1,1951,2,0,4,0,0,11,0,0,0,90000,1,Sin Observación,1,3,31.38059620383881,0,0,0
48011009,2,1927,2,3,3,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.38059620383881,0,0,0
48011009,3,2001,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48011012,1,1982,2,0,4,0,0,4,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48011012,2,1976,1,1,3,0,0,5,0,0,1,90000,1,Sin Observación,0,0,31.38059620383881,0,0,0
48011012,3,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48011012,4,2008,1,2,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48011016,1,1966,2,0,4,0,0,4,0,0,1,160000,1,Sin Observación,1,6,31.38059620383881,0,0,0
48011016,2,1963,1,1,4,0,0,4,0,0,1,250000,1,Sin Observación,1,3,31.38059620383881,0,0,0
48011016,3,1991,1,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,9,31.38059620383881,0,0,0
48011027,1,1954,1,0,3,0,0,5,0,0,1,160000,1,Sin Observación,1,5,31.38059620383881,0,0,0
48011027,2,1964,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48011027,3,1990,1,2,8,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.38059620383881,0,0,0
48011027,4,1999,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48012005,1,1953,1,0,4,0,0,9,0,0,0,90000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48012005,2,1957,2,1,4,0,0,11,0,0,0,0,0,,1,2,31.38059620383881,0,0,0
48012005,3,1977,2,2,4,0,0,4,0,0,2,160000,1,TRABAJA DE ASISTENTE EN UN FURGON ESCOLAR,1,2,31.38059620383881,0,0,0
48012005,4,1986,1,2,7,0,1,7,0,0,3,160000,1,,1,3,31.38059620383881,0,0,0
48012009,1,1964,1,0,5,0,1,3,1,1,1,325000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48012009,2,1989,2,2,6,0,0,4,0,0,1,250000,1,Sin Observación,1,3,31.38059620383881,0,0,1
48012009,3,2008,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48012009,4,2005,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48012014,1,1971,1,0,5,0,1,1,0,0,1,375000,1,Sin Observación,1,6,31.38059620383881,0,0,0
48012014,2,1971,2,1,5,0,1,1,0,0,1,160000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48012014,3,2003,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48012014,4,1972,1,3,7,0,1,13,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48012015,1,1965,2,0,7,0,1,1,0,0,1,450000,1,Sin Observación,1,3,31.38059620383881,0,0,1
48012017,1,1962,1,0,4,0,0,4,0,0,1,250000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48012017,2,1960,2,1,6,0,0,4,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015003,1,1936,1,0,3,0,0,9,0,0,0,90000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48015003,2,1949,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48015008,1,1951,2,0,4,0,0,9,0,0,0,90000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015008,2,1981,1,2,3,0,0,5,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015008,3,1982,1,2,3,0,0,3,1,3,3,160000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48015009,1,1954,1,0,4,0,0,12,0,0,0,160000,1,seguro de cesantia,1,4,31.38059620383881,0,0,0
48015010,1,1974,1,0,3,0,0,4,0,0,2,325000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015010,2,1973,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48015010,3,2009,2,2,1,0,0,13,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48015010,4,2012,2,2,1,0,0,13,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48015010,5,2001,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48015010,6,2002,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48015010,7,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48015014,1,1953,1,0,3,0,0,5,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015014,2,1958,2,1,3,0,0,6,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015014,3,1988,2,2,4,0,0,4,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015014,4,1978,1,2,4,0,0,4,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015014,5,1990,1,2,4,0,0,5,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48015014,6,1996,2,3,4,4,0,14,0,0,0,0,0,Sin Observación,0,0,31.38059620383881,0,0,0
48038001,1,1965,1,0,4,0,0,4,0,0,1,325000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038001,2,1973,2,1,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038001,3,1990,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48038001,4,1995,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038001,5,2005,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038001,6,2010,1,3,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,1,1972,1,0,4,0,0,4,0,0,1,325000,1,Sin Observación,0,0,31.38059620383881,0,0,0
48038005,2,1972,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,3,1990,2,2,4,0,0,4,0,0,1,160000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,4,2000,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,5,2007,2,2,8,8,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,6,2007,2,2,8,8,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,7,2008,1,2,2,3,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038005,8,2009,2,3,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038012,1,1966,1,0,3,0,0,4,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038012,2,1970,2,1,4,0,0,11,0,0,0,250000,1,Sin Observación,1,3,31.38059620383881,0,1,0
48038012,3,1995,1,2,4,0,0,13,0,0,0,0,0,Sin Observación,0,0,31.38059620383881,0,0,0
48038012,4,2000,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038013,1,1967,1,0,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038013,2,1970,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,31.38059620383881,0,0,0
48038013,3,1994,2,2,4,0,0,13,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038013,4,2006,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038013,5,1991,2,2,5,7,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038013,6,1993,1,2,4,0,0,4,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038013,7,2010,2,3,1,2,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038020,1,1969,1,0,3,0,0,4,0,0,1,250000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48038020,2,1973,2,1,3,0,0,11,0,0,0,90000,1,Sin Observación,1,2,31.38059620383881,0,1,0
48038020,3,1995,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48038020,4,2007,1,2,2,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48060003,1,1940,1,0,3,0,0,9,0,0,0,250000,1,Sin Observación,1,6,31.38059620383881,0,1,0
48060003,2,1949,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,7,31.38059620383881,0,0,0
48060003,3,1970,1,2,3,0,0,3,0,0,3,250000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48060006,1,1962,1,0,4,0,0,4,0,0,1,200000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48060006,2,1957,2,1,1,0,0,11,0,0,0,15000,1,Sin Observación,1,2,31.38059620383881,0,1,0
48060006,3,1982,2,2,4,0,0,4,0,0,1,150000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48060006,4,1984,2,2,4,0,0,4,0,0,2,150000,1,no viaja a trabajo por enfermedad,1,2,31.38059620383881,0,0,0
48060006,5,1992,2,2,3,0,0,4,0,0,2,100000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48060006,6,1997,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48060010,1,1952,1,0,3,0,0,9,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,1,0
48060010,2,1951,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,5,31.38059620383881,0,0,0
48060011,1,1975,2,0,3,0,0,11,0,0,0,200000,1,Sin Observación,1,7,31.38059620383881,0,0,0
48060011,2,1966,1,1,3,0,0,3,0,0,3,200000,1,Sin Observación,1,4,31.38059620383881,0,0,0
48060011,3,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48060011,4,2009,1,2,2,3,0,14,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
48060013,1,1968,1,0,3,0,0,4,0,0,1,400000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48060013,2,1979,2,1,4,0,0,11,0,0,0,0,0,,0,0,31.38059620383881,0,0,0
48060013,3,1997,1,2,4,4,0,14,0,0,0,0,0,no viaja a estudios por dia del profesor,1,2,31.38059620383881,0,0,0
48060013,4,2002,2,2,3,4,0,14,0,0,0,0,0,,0,0,31.38059620383881,0,0,0
48060013,5,2009,1,2,2,3,0,14,0,0,0,0,0,,0,0,31.38059620383881,0,0,0
48060014,1,1965,2,0,3,0,0,4,0,0,1,200000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48060014,2,1967,1,1,4,0,0,3,0,0,1,300000,1,Sin Observación,1,2,31.38059620383881,0,0,0
48060014,3,1999,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,31.38059620383881,0,0,0
48060015,1,1941,2,0,3,0,0,9,0,0,0,120000,1,Sin Observación,1,1,31.38059620383881,0,0,0
48060016,1,1947,1,0,4,0,0,9,0,0,0,150000,1,Sin Observación,1,6,31.38059620383881,0,0,0
48060016,2,1948,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,4,31.38059620383881,0,0,0
