IDFolio,IDPersona,IDViaje,IDEtapa,IDVehiculoTransporte,IDModoEtapa,IDVehiculoDelHogar
13025004,1,4,1,138,2,0
13025004,2,3,1,138,2,0
13025004,2,4,1,138,2,0
13025004,4,3,1,138,2,0
13025004,4,4,1,138,2,0
13025007,5,1,1,161,2,0
13025007,5,2,1,161,2,0
13025020,1,5,1,158,2,0
13025020,1,6,1,158,2,0
13030010,2,3,1,136,2,0
13030010,2,4,1,136,2,0
13030010,4,4,1,136,2,0
14010007,4,2,1,202,2,0
14013013,1,1,1,201,2,0
14013013,1,2,1,201,2,0
14013013,1,3,1,201,2,0
14013013,1,4,1,201,2,0
14013013,1,5,1,201,2,0
14013013,1,6,1,201,2,0
14013013,2,1,1,201,2,0
14013013,2,2,1,201,2,0
14013013,2,3,1,201,2,0
14013013,2,4,1,201,2,0
14013013,2,5,1,201,2,0
14013013,2,6,1,201,2,0
14013013,3,1,1,201,2,0
14013013,3,2,1,201,2,0
14019002,1,1,1,187,2,0
14019002,1,2,1,187,2,0
14019002,1,3,1,187,2,0
14019002,1,4,1,187,2,0
14019002,1,5,1,187,2,0
14019002,2,1,1,187,2,0
14019002,3,1,1,187,2,0
14019002,4,1,1,187,2,0
14051002,1,1,1,190,2,0
14051002,1,2,1,190,2,0
14065001,1,1,1,127,2,0
14065001,1,2,1,127,2,0
14065005,3,1,1,128,2,0
14065005,3,2,1,128,2,0
14065007,2,1,1,130,2,0
14065007,2,2,1,130,2,0
14065007,2,3,1,130,2,0
14065011,1,1,1,129,2,0
14065011,1,2,1,129,2,0
14065011,1,3,1,129,2,0
14065011,3,2,1,129,2,0
14065014,1,1,1,260,2,0
14065014,1,2,1,260,2,0
14108003,1,1,1,259,2,0
14108003,1,2,1,259,2,0
14108003,1,3,1,259,2,0
14108003,2,2,1,259,2,0
14108016,1,2,1,125,2,0
14141007,1,1,1,198,2,0
14141007,1,2,1,198,2,0
14141007,1,3,1,198,2,0
14141007,1,4,1,198,2,0
14141007,1,5,1,198,2,0
14141007,1,6,1,198,2,0
14141007,3,1,1,197,2,0
14141007,3,2,1,197,2,0
14141007,3,3,1,197,2,0
14141007,3,4,1,197,2,0
14141007,3,5,1,197,2,0
15026005,2,1,1,279,2,0
15026005,2,2,1,279,2,0
16039011,1,1,1,160,2,0
16039011,1,2,1,160,2,0
16047010,3,1,1,155,2,0
16047010,4,1,1,155,2,0
16047010,4,2,1,155,2,0
16047010,4,3,1,155,2,0
16047010,4,4,1,155,2,0
16047010,5,1,1,155,2,0
16047010,5,2,1,155,2,0
16047010,6,1,1,155,2,0
16047010,7,1,1,155,2,0
16050902,3,1,1,151,2,0
16050902,3,2,1,151,2,0
16050902,3,3,1,151,2,0
16050902,3,4,1,151,2,0
16050902,3,5,1,151,2,0
16050902,3,6,1,151,2,0
16050902,3,7,1,151,2,0
16050902,3,8,1,151,2,0
16086001,3,2,1,154,2,0
18033002,1,1,1,133,2,0
18033002,1,2,1,133,2,0
19013028,1,1,1,118,2,0
19013028,1,2,1,118,2,0
19013028,2,3,1,118,2,0
19013028,2,4,1,118,2,0
19013037,1,1,1,119,2,0
19013037,1,2,1,119,2,0
19013037,1,3,1,119,2,0
19013037,1,4,1,119,2,0
19013037,1,5,1,119,2,0
19013037,2,3,1,119,2,0
19013037,2,4,1,119,2,0
19013037,3,1,1,119,2,0
19013037,4,1,1,119,2,0
19016007,3,1,1,120,2,0
19016007,3,2,1,120,2,0
19016049,1,1,1,126,2,0
19016049,1,2,1,126,2,0
19016049,1,3,1,126,2,0
19016049,1,4,1,126,2,0
19016049,1,5,1,126,2,0
19016049,1,6,1,126,2,0
19016049,2,1,1,126,2,0
19016049,3,1,1,126,2,0
19016049,4,1,1,126,2,0
19016049,6,1,1,126,2,0
20006005,1,1,1,120,2,0
20006005,1,2,1,120,2,0
20006005,1,3,1,120,2,0
20006005,1,4,1,120,2,0
20006005,4,1,1,120,2,0
20018005,2,1,1,170,2,0
20018005,2,2,1,170,2,0
21007003,1,1,1,132,2,0
21007003,1,2,1,132,2,0
21007003,1,3,1,132,2,0
21007003,4,1,1,132,2,0
21007003,5,1,1,132,2,0
21016004,1,1,1,171,2,0
21016020,1,4,1,191,2,0
21016020,3,1,1,191,2,0
21016020,3,2,1,191,2,0
21016020,3,3,1,191,2,0
21016020,3,4,1,191,2,0
21016020,3,5,1,191,2,0
21016020,3,6,1,191,2,0
21016020,3,7,1,191,2,0
21016020,4,2,1,191,2,0
21016020,4,3,1,191,2,0
21026002,1,3,1,188,2,0
21026002,1,4,1,188,2,0
21026002,1,5,1,188,2,0
21026002,2,2,1,188,2,0
21026002,2,3,1,188,2,0
21026010,1,3,1,166,2,0
21026010,1,4,1,166,2,0
21026010,1,5,1,166,2,0
21026010,1,6,1,166,2,0
21026010,1,7,1,166,2,0
21026010,1,8,1,166,2,0
22001006,1,1,1,162,2,0
22001006,1,2,1,162,2,0
22006008,1,1,1,161,2,0
22006008,1,2,1,161,2,0
22006008,1,5,1,161,2,0
22006008,1,6,1,161,2,0
23005005,2,1,1,301,2,0
23005005,2,2,1,301,2,0
23005005,2,3,1,301,2,0
23005005,2,4,1,301,2,0
23005005,3,1,1,301,2,0
23005005,3,2,1,301,2,0
23005005,4,1,1,301,2,0
23005005,4,2,1,301,2,0
23008003,1,1,1,293,2,0
23008003,1,2,1,293,2,0
23008003,1,3,1,293,2,0
23008003,1,4,1,293,2,0
23008003,2,1,1,293,2,0
23008003,2,2,1,293,2,0
23008003,3,1,1,293,2,0
23008013,3,1,1,294,2,0
23008019,1,1,1,302,2,0
23008019,1,2,1,302,2,0
23008019,1,3,1,302,2,0
23008019,1,4,1,302,2,0
23008019,1,5,1,302,2,0
23008019,2,1,1,302,2,0
23008019,2,2,1,302,2,0
23008019,3,1,1,302,2,0
23008019,3,2,1,302,2,0
23016007,1,1,1,277,2,0
23016007,1,2,1,277,2,0
23024010,1,2,1,305,2,0
23024011,1,1,1,307,2,0
23024011,1,2,1,307,2,0
23024011,2,3,1,307,2,0
23024011,2,4,1,307,2,0
23024011,3,1,1,308,2,0
23024011,3,2,1,308,2,0
23031900,1,1,1,284,2,0
23031900,1,2,1,284,2,0
23031900,2,1,1,284,2,0
23031900,2,3,1,283,2,0
23031900,3,1,1,283,2,0
23031900,3,2,1,283,2,0
23031900,3,3,1,283,2,0
23031900,3,4,1,283,2,0
23031900,3,5,1,283,2,0
23031900,3,6,1,283,2,0
23046020,1,1,1,278,2,0
23046020,1,4,1,278,2,0
23046020,2,1,1,278,2,0
23046020,2,4,1,278,2,0
23046020,3,1,1,278,2,0
23046020,3,4,1,278,2,0
23046020,4,1,1,278,2,0
23046020,4,4,1,278,2,0
23061003,1,1,1,289,2,0
23061003,1,2,1,289,2,0
23061006,1,1,1,280,2,0
23061006,1,2,1,280,2,0
23061006,1,3,1,280,2,0
23061006,1,4,1,280,2,0
23061006,1,5,1,280,2,0
23061006,3,1,1,280,2,0
23061006,4,1,1,280,2,0
23061006,5,1,1,280,2,0
23061010,1,1,1,287,2,0
23061010,1,2,1,287,2,0
23061010,1,3,1,287,2,0
23061010,3,1,1,287,2,0
23061010,3,2,1,287,2,0
23061010,3,3,1,287,2,0
23061010,4,1,1,287,2,0
23061010,4,2,1,287,2,0
23061010,4,3,1,287,2,0
23061010,5,2,1,287,2,0
23061010,6,2,1,287,2,0
23061011,1,1,1,279,2,0
23061011,1,2,1,279,2,0
24007026,2,3,1,120,2,0
24007026,2,4,1,120,2,0
24011008,1,1,1,123,2,0
24011008,1,2,1,123,2,0
24011008,1,3,1,123,2,0
24011008,1,4,1,123,2,0
24034010,2,1,1,125,2,0
24034010,4,1,1,125,2,0
24034010,4,2,1,125,2,0
24034010,4,3,1,125,2,0
24034010,4,4,1,125,2,0
24034010,4,5,1,125,2,0
24040013,1,1,1,166,2,0
24040013,1,2,1,166,2,0
24040013,1,5,1,166,2,0
24040013,2,1,1,166,2,0
24040013,3,1,1,166,2,0
24040013,4,1,1,166,2,0
24059002,1,2,1,122,2,0
24059002,1,3,1,122,2,0
24059002,2,1,1,122,2,0
24059002,2,2,1,122,2,0
24059002,2,3,1,122,2,0
24059002,2,4,1,122,2,0
24059002,2,5,1,122,2,0
25008900,1,3,1,175,2,0
25008900,1,4,1,175,2,0
25008901,1,1,1,138,2,0
25008901,1,2,1,138,2,0
25008901,1,3,1,138,2,0
25008901,1,4,1,138,2,0
25008901,2,1,1,139,2,0
25008901,2,2,1,139,2,0
25008901,2,3,1,139,2,0
25008901,2,4,1,139,2,0
25008903,2,2,1,140,2,0
25008906,1,4,1,184,2,0
25008906,1,5,1,184,2,0
25008906,2,1,1,184,2,0
25008906,2,2,1,184,2,0
25008906,2,3,1,184,2,0
25008906,2,4,1,184,2,0
25008906,2,5,1,184,2,0
25008906,2,6,1,184,2,0
25008910,1,1,1,141,2,0
25008910,1,2,1,141,2,0
25008910,1,3,1,141,2,0
25008910,1,5,1,141,2,0
25008910,1,6,1,141,2,0
25008910,2,1,1,141,2,0
25008910,2,2,1,141,2,0
25008910,2,3,1,141,2,0
25008911,1,1,1,178,2,0
25008911,1,2,1,178,2,0
25008911,1,3,1,178,2,0
25008911,1,4,1,178,2,0
25008911,1,5,1,178,2,0
25008912,1,1,1,179,2,0
25008912,2,1,1,179,2,0
25008912,2,2,1,179,2,0
25008912,2,3,1,179,2,0
25008912,2,8,1,179,2,0
25008912,2,9,1,179,2,0
25008912,3,1,1,179,2,0
25008912,3,2,1,179,2,0
25008912,3,3,1,179,2,0
25008914,1,1,1,182,2,0
25008914,1,4,1,182,2,0
25008914,1,5,1,182,2,0
25012008,1,1,1,190,2,0
25012013,1,1,1,124,2,0
25012013,1,2,1,124,2,0
25012013,1,3,1,124,2,0
25012013,1,4,1,124,2,0
25012013,1,5,1,124,2,0
25012013,1,6,1,124,2,0
25015004,1,1,1,173,2,0
25015004,1,2,1,173,2,0
25015004,1,3,1,173,2,0
25015004,2,1,1,173,2,0
25017021,3,1,1,177,2,0
25017021,3,2,1,177,2,0
25018007,2,1,1,125,2,0
25018007,2,2,1,125,2,0
25018007,5,1,1,125,2,0
25018007,5,2,1,125,2,0
25018007,5,3,1,125,2,0
25018007,5,4,1,125,2,0
25022001,1,1,1,171,2,0
25022001,1,2,1,171,2,0
25022900,1,1,1,175,2,0
25022900,1,2,1,175,2,0
25022900,1,3,1,175,2,0
25022900,1,4,1,175,2,0
25022900,3,1,1,175,2,0
25022900,3,2,1,175,2,0
25022900,4,1,1,175,2,0
25022900,4,2,1,175,2,0
25022901,1,1,1,174,2,0
25022901,1,2,1,174,2,0
25022901,1,3,1,174,2,0
25022901,1,4,1,174,2,0
25022901,1,5,1,174,2,0
25022901,1,6,1,174,2,0
25022901,1,7,1,174,2,0
25022901,1,8,1,174,2,0
25022901,1,9,1,174,2,0
25022901,2,1,1,174,2,0
25022901,2,2,1,174,2,0
25022901,2,3,1,174,2,0
25022901,2,4,1,174,2,0
25022901,2,5,1,174,2,0
25022901,2,6,1,174,2,0
25022901,2,7,1,174,2,0
25022901,2,8,1,174,2,0
25022901,2,9,1,174,2,0
25024001,1,1,1,121,2,0
25024001,1,2,1,121,2,0
25024001,1,3,1,121,2,0
25024001,1,4,1,121,2,0
25024001,1,5,1,121,2,0
25024001,1,6,1,121,2,0
25024001,1,7,1,121,2,0
25024001,1,8,1,121,2,0
25024002,1,3,1,122,2,0
25024002,1,4,1,122,2,0
25024002,2,1,1,122,2,0
25024002,2,2,1,122,2,0
25024002,2,3,1,122,2,0
25024002,2,4,1,122,2,0
25024002,3,1,1,122,2,0
25024002,3,2,1,122,2,0
25024008,2,1,1,134,2,0
25024008,2,2,1,134,2,0
25024008,2,3,1,134,2,0
25024008,2,4,1,134,2,0
25024008,2,5,1,134,2,0
25024008,2,6,1,134,2,0
25024008,2,7,1,134,2,0
25024008,3,1,1,134,2,0
25024024,2,1,1,123,2,0
25024024,2,2,1,123,2,0
25024024,2,3,1,123,2,0
25024024,2,4,1,123,2,0
25025014,1,1,1,172,2,0
25025014,1,2,1,172,2,0
25025014,1,3,1,172,2,0
25025014,1,4,1,172,2,0
25025014,2,1,1,172,2,0
25025021,1,1,1,181,2,0
25025021,1,2,1,181,2,0
25025021,1,3,1,181,2,0
25025021,1,4,1,181,2,0
25025021,1,5,1,181,2,0
25025021,1,6,1,181,2,0
25025021,1,7,1,181,2,0
25025021,1,8,1,181,2,0
25025021,1,9,1,181,2,0
25025021,1,10,1,180,2,0
25025021,1,11,1,180,2,0
25025021,2,1,1,181,2,0
25025021,2,2,1,181,2,0
25025021,2,4,1,181,2,0
25025021,2,5,1,181,2,0
25025021,2,6,1,181,2,0
25025021,2,7,1,181,2,0
25025021,3,1,1,181,2,0
25025021,3,2,1,181,2,0
25025021,3,3,1,181,2,0
25025021,3,4,1,180,2,0
26027003,1,1,1,118,2,0
26027003,1,2,1,118,2,0
26027003,1,3,1,118,2,0
26027003,1,4,1,118,2,0
26027003,2,1,1,118,2,0
26027003,2,2,1,118,2,0
26027003,2,3,1,118,2,0
26027003,2,4,1,118,2,0
26042001,1,1,1,151,2,0
26042001,1,2,1,151,2,0
26042001,1,3,1,151,2,0
26042001,5,1,1,151,2,0
27006006,1,2,1,164,2,0
27006006,1,3,1,163,2,0
27006006,1,4,1,164,2,0
27007002,1,1,1,123,2,0
27007002,1,2,1,123,2,0
27007002,2,1,1,123,2,0
27007002,2,2,1,123,2,0
27007006,1,1,1,126,2,0
27007006,1,2,1,126,2,0
27015009,1,5,1,119,2,0
27015009,1,6,1,119,2,0
27015009,1,7,1,119,2,0
27015009,2,5,1,119,2,0
27015009,2,6,1,119,2,0
27015009,2,7,1,119,2,0
27015023,1,1,1,118,2,0
27015023,1,2,1,118,2,0
27015023,1,3,1,118,2,0
27015023,1,4,1,118,2,0
27015023,3,1,1,118,2,0
27025005,1,1,1,133,2,0
27025005,1,2,1,133,2,0
27025005,1,5,1,133,2,0
27025005,1,6,1,133,2,0
27025005,1,7,1,133,2,0
27025005,1,8,1,133,2,0
27025005,1,9,1,133,2,0
27025005,2,5,1,133,2,0
27025005,2,6,1,133,2,0
27025005,4,1,1,133,2,0
27025005,4,2,1,133,2,0
27025900,1,1,1,135,2,0
27025900,1,2,1,135,2,0
27025900,1,3,1,135,2,0
27025900,2,1,1,134,2,0
27025900,2,2,1,134,2,0
27025900,2,3,1,134,2,0
27025900,2,4,1,134,2,0
27025900,2,5,1,134,2,0
27025900,2,6,1,134,2,0
27025900,3,1,1,134,2,0
27025900,3,2,1,134,2,0
27025900,4,1,1,134,2,0
27025900,4,2,1,134,2,0
27032020,2,2,1,129,2,0
27047001,2,3,1,162,2,0
27047001,2,4,1,162,2,0
27047014,2,1,1,161,2,0
27047014,2,2,1,161,2,0
27047014,2,3,1,161,2,0
27047014,2,4,1,161,2,0
27047014,2,5,1,161,2,0
27047014,2,6,1,161,2,0
27047014,2,7,1,161,2,0
27047014,2,8,1,161,2,0
27048012,1,1,1,149,2,0
27048012,1,2,1,149,2,0
27048024,1,1,1,148,2,0
27048024,1,2,1,148,2,0
27048095,1,1,1,147,2,0
27048095,1,2,1,147,2,0
27048095,1,3,1,147,2,0
27048095,1,4,1,147,2,0
27048095,1,5,1,147,2,0
27048095,2,1,1,146,2,0
27048095,2,2,1,146,2,0
27048900,1,1,1,144,2,0
27048900,1,2,1,144,2,0
27048900,2,1,1,145,2,0
27048900,2,2,1,145,2,0
27048900,2,3,1,145,2,0
27048900,2,4,1,145,2,0
27048900,2,5,1,145,2,0
27048900,3,1,1,145,2,0
27048903,1,1,1,170,2,0
27048903,1,2,1,170,2,0
27048903,2,1,1,169,2,0
27048903,2,2,1,169,2,0
27048904,1,1,1,172,2,0
27048904,1,2,1,172,2,0
27048904,1,3,1,172,2,0
27048904,1,4,1,172,2,0
27048904,1,5,1,172,2,0
27048904,1,6,1,172,2,0
27048904,2,1,1,171,2,0
27048904,2,2,1,171,2,0
27048904,2,3,1,171,2,0
27048905,1,2,1,173,2,0
27048908,1,1,1,178,2,0
27048908,1,2,1,178,2,0
27048908,1,3,1,178,2,0
27048908,2,1,1,177,2,0
27048908,2,2,1,177,2,0
27048908,2,3,1,177,2,0
27048908,2,4,1,177,2,0
27048908,3,1,1,178,2,0
27048908,5,1,1,178,2,0
27048908,5,2,1,177,2,0
27048908,6,1,1,178,2,0
27048908,6,2,1,177,2,0
27048909,1,1,1,179,2,0
27048909,1,2,1,179,2,0
27048909,1,3,1,179,2,0
27048909,1,4,1,179,2,0
27048909,2,1,1,180,2,0
27048909,2,2,1,180,2,0
27048910,1,1,1,182,2,0
27048910,1,2,1,182,2,0
27048910,1,3,1,182,2,0
27048910,1,4,1,182,2,0
27048910,2,1,1,183,2,0
27048910,2,2,1,183,2,0
27048910,2,3,1,183,2,0
27048910,2,4,1,183,2,0
27048910,2,5,1,183,2,0
27048910,2,6,1,183,2,0
27048910,2,7,1,183,2,0
27048910,3,1,1,182,2,0
27048910,3,3,1,182,2,0
27048911,1,2,1,184,2,0
27048911,2,1,1,184,2,0
27053009,1,1,1,121,2,0
27053009,1,2,1,121,2,0
27053009,2,1,1,121,2,0
27053009,2,2,1,121,2,0
27064008,1,1,1,131,2,0
27064009,2,1,1,130,2,0
27064009,2,2,1,130,2,0
27064009,2,3,1,130,2,0
27064009,2,4,1,130,2,0
27064013,1,1,1,132,2,0
27064013,1,2,1,132,2,0
27064013,1,3,1,132,2,0
27064013,1,4,1,132,2,0
27064013,1,5,1,132,2,0
27064013,1,6,1,132,2,0
27064013,1,7,1,132,2,0
27064013,1,8,1,132,2,0
27064013,2,1,1,132,2,0
27064013,4,3,1,132,2,0
27064013,4,4,1,132,2,0
27064013,4,5,1,132,2,0
27064013,4,6,1,132,2,0
27082005,1,1,1,158,2,0
27082005,1,2,1,158,2,0
27082011,2,1,1,157,2,0
27082011,2,2,1,157,2,0
27085900,1,1,1,159,2,0
27085900,1,2,1,159,2,0
27119002,1,1,1,150,2,0
27119002,1,2,1,150,2,0
27119002,1,3,1,150,2,0
27119002,1,4,1,150,2,0
27119002,1,5,1,150,2,0
27119002,1,6,1,150,2,0
27119002,1,7,1,150,2,0
27119002,5,1,1,150,2,0
27119002,5,2,1,150,2,0
27119008,1,1,1,137,2,0
27119008,1,2,1,137,2,0
27119008,1,3,1,137,2,0
27119008,1,4,1,137,2,0
27119008,1,5,1,137,2,0
27119008,1,6,1,137,2,0
27119008,1,7,1,137,2,0
27119008,2,1,1,138,2,0
27119008,2,2,1,138,2,0
27119008,2,3,1,138,2,0
27119008,2,4,1,138,2,0
27119008,2,5,1,138,2,0
27119008,2,6,1,138,2,0
27119008,2,7,1,138,2,0
27119008,2,8,1,138,2,0
27119008,2,9,1,138,2,0
27119008,2,10,1,138,2,0
27119008,2,11,1,138,2,0
27119008,2,12,1,138,2,0
27119009,1,1,1,141,2,0
27119009,1,2,1,141,2,0
27119009,1,3,1,141,2,0
27119009,1,4,1,141,2,0
28012010,2,1,1,149,2,0
28012010,2,2,1,149,2,0
28012010,2,3,1,149,2,0
28012010,2,4,1,149,2,0
28012010,2,5,1,149,2,0
28012010,2,6,1,149,2,0
28012010,2,9,1,149,2,0
28012010,2,10,1,149,2,0
28012017,1,1,1,157,2,0
28012017,1,2,1,157,2,0
28012017,1,3,1,157,2,0
28012017,2,1,1,157,2,0
28012017,2,2,1,157,2,0
28012017,2,3,1,157,2,0
28022016,1,1,1,165,2,0
28022016,1,2,1,165,2,0
28022016,1,3,1,165,2,0
28022016,1,4,1,165,2,0
28022016,1,5,1,165,2,0
28022016,1,6,1,165,2,0
28023001,3,1,1,159,2,0
28023001,3,2,1,159,2,0
28023003,1,1,1,154,2,0
28023003,1,2,1,154,2,0
28023003,2,1,1,154,2,0
28023003,2,2,1,154,2,0
28023005,2,1,1,160,2,0
28023005,2,2,1,160,2,0
28023005,2,3,1,160,2,0
28023005,2,4,1,160,2,0
28023005,2,5,1,160,2,0
28023005,2,6,1,160,2,0
28023005,2,7,1,160,2,0
28023005,2,8,1,160,2,0
28023005,2,9,1,160,2,0
28023005,2,10,1,160,2,0
28023005,2,11,1,160,2,0
28023005,3,1,1,160,2,0
28023005,3,3,1,160,2,0
28023005,3,4,1,160,2,0
28023014,2,4,1,172,2,0
28023014,2,5,1,172,2,0
28023018,1,1,1,169,2,0
28023018,1,3,1,169,2,0
29004007,2,1,1,164,2,0
29004007,2,2,1,164,2,0
29007018,1,1,1,167,2,0
29007018,1,2,1,167,2,0
32011009,1,1,1,404,2,0
32011009,1,2,1,404,2,0
32011009,1,3,1,404,2,0
32011009,1,4,1,404,2,0
32011011,1,1,1,199,2,0
32011011,1,2,1,199,2,0
32013004,1,1,1,403,2,0
32013004,1,2,1,403,2,0
33028008,1,1,1,275,2,0
33028008,1,2,1,275,2,0
33028008,1,3,1,275,2,0
33028008,1,4,1,275,2,0
33028008,3,1,1,274,2,0
33028008,3,2,1,274,2,0
33028008,3,3,1,274,2,0
33028008,3,4,1,274,2,0
33028008,3,5,1,274,2,0
33028008,3,6,1,274,2,0
33028012,3,1,1,278,2,0
33028012,3,2,1,278,2,0
33028013,1,1,1,273,2,0
33028013,1,2,1,273,2,0
33028018,1,1,1,279,2,0
33028018,1,2,1,279,2,0
33028018,1,3,1,279,2,0
33028018,1,4,1,279,2,0
33028018,2,3,1,279,2,0
33028018,2,4,1,279,2,0
33028018,2,5,1,279,2,0
33028018,2,6,1,279,2,0
33035006,1,1,1,284,2,0
33035006,1,2,1,284,2,0
33035006,2,1,1,284,2,0
33035006,2,2,1,284,2,0
33035014,3,1,1,286,2,0
33035014,3,2,1,286,2,0
34009007,1,1,1,118,2,0
34009007,1,2,1,118,2,0
34045017,1,1,1,159,2,0
34045017,1,2,1,159,2,0
34045017,1,3,1,159,2,0
34045017,1,4,1,159,2,0
34050003,1,1,1,121,2,0
34050003,1,2,1,121,2,0
34050003,1,3,1,121,2,0
34050003,1,4,1,121,2,0
34050003,4,1,1,121,2,0
34050003,4,2,1,121,2,0
34050018,1,1,1,120,2,0
34050018,1,2,1,120,2,0
34054053,2,2,1,173,2,0
34054053,2,3,1,173,2,0
34054053,2,4,1,173,2,0
34054077,1,1,1,156,2,0
34054077,1,2,1,156,2,0
35016006,1,3,1,276,2,0
35016006,1,4,1,276,2,0
35016012,1,1,1,263,2,0
35016012,1,2,1,263,2,0
35016012,3,1,1,263,2,0
35016028,2,1,1,264,2,0
35016028,2,2,1,264,2,0
35024021,1,1,1,119,2,0
35024021,1,2,1,119,2,0
35024021,3,1,1,119,2,0
35024021,3,2,1,119,2,0
35032008,1,1,1,281,2,0
35032008,1,2,1,281,2,0
36005010,1,1,1,291,2,0
36005010,1,2,1,291,2,0
36005010,1,3,1,291,2,0
36005010,1,4,1,291,2,0
36005010,1,5,1,291,2,0
36005010,1,6,1,291,2,0
36005010,3,1,1,291,2,0
36005010,3,2,1,291,2,0
36005011,2,1,1,289,2,0
36005011,2,2,1,289,2,0
36005011,2,3,1,289,2,0
36005011,2,4,1,289,2,0
36005011,2,5,1,289,2,0
36005011,2,6,1,289,2,0
36005011,2,7,1,289,2,0
36005011,3,1,1,289,2,0
36005011,3,2,1,289,2,0
36006017,1,1,1,293,2,0
36006017,1,2,1,293,2,0
36006017,2,1,1,292,2,0
36006017,2,2,1,292,2,0
36006017,2,3,1,292,2,0
36006017,2,4,1,292,2,0
36006017,4,1,1,292,2,0
36006017,4,2,1,292,2,0
36007018,1,1,1,122,2,0
36007018,1,2,1,122,2,0
36007018,2,1,1,122,2,0
36007018,2,2,1,122,2,0
36007018,2,3,1,122,2,0
36007018,2,4,1,122,2,0
36007018,2,5,1,122,2,0
36007018,2,6,1,122,2,0
36007018,4,1,1,122,2,0
36007018,4,2,1,122,2,0
36007019,1,1,1,121,2,0
36007019,1,2,1,121,2,0
36007019,1,3,1,121,2,0
36007019,1,4,1,121,2,0
36007019,1,5,1,121,2,0
36007019,1,6,1,121,2,0
36007019,2,1,1,121,2,0
36007019,2,2,1,121,2,0
36007019,2,3,1,121,2,0
36007019,2,4,1,121,2,0
36007019,2,5,1,121,2,0
36007019,2,6,1,121,2,0
36007019,2,7,1,121,2,0
36007019,2,8,1,121,2,0
36007019,2,9,1,121,2,0
36007019,3,1,1,121,2,0
36007019,4,1,1,121,2,0
36007019,4,2,1,121,2,0
36007019,5,1,1,121,2,0
36007019,5,2,1,121,2,0
36007019,5,3,1,121,2,0
36007019,5,4,1,121,2,0
36007022,1,1,1,120,2,0
36007022,1,2,1,120,2,0
36007022,1,3,1,120,2,0
36007022,1,4,1,120,2,0
36008033,1,1,1,130,2,0
36008033,1,2,1,130,2,0
36008033,1,3,1,130,2,0
36008033,1,4,1,130,2,0
36008033,1,5,1,130,2,0
36008033,1,6,1,130,2,0
36008033,2,1,1,130,2,0
36008033,2,2,1,130,2,0
36008049,1,1,1,129,2,0
36008049,1,2,1,129,2,0
36008049,1,3,1,129,2,0
36008049,1,4,1,129,2,0
36008049,1,5,1,129,2,0
36008049,1,6,1,129,2,0
36008049,1,7,1,129,2,0
36008049,2,1,1,129,2,0
37005009,1,1,1,166,2,0
37005009,1,2,1,166,2,0
37014006,2,1,1,163,2,0
37014006,2,2,1,163,2,0
37014006,4,1,1,163,2,0
37018011,2,1,1,149,2,0
37018011,2,2,1,149,2,0
37018011,2,3,1,149,2,0
37018011,2,4,1,149,2,0
37018011,3,1,1,149,2,0
37018011,3,2,1,149,2,0
37019013,2,1,1,148,2,0
37019013,2,2,1,148,2,0
37019033,1,1,1,155,2,0
37019033,1,2,1,155,2,0
37019033,2,1,1,155,2,0
37020031,1,3,1,165,2,0
37020031,1,4,1,165,2,0
37021004,1,1,1,164,2,0
37021004,1,2,1,164,2,0
37059003,1,3,1,143,2,0
37059003,1,4,1,143,2,0
37059003,2,3,1,143,2,0
37059005,2,1,1,144,2,0
37059005,2,2,1,144,2,0
37059005,2,3,1,144,2,0
37059005,2,4,1,144,2,0
37059006,1,1,1,142,2,0
37059006,1,2,1,142,2,0
38008001,2,1,1,235,2,0
38008001,2,2,1,235,2,0
38008001,2,3,1,235,2,0
38008001,2,4,1,235,2,0
38008062,1,1,1,233,2,0
38008062,1,2,1,233,2,0
38008062,1,3,1,233,2,0
38008062,2,1,1,233,2,0
38015019,1,1,1,214,2,0
38015019,1,2,1,214,2,0
38015019,1,3,1,214,2,0
38015019,2,1,1,213,2,0
38015019,2,2,1,213,2,0
38015019,2,3,1,213,2,0
38015019,2,4,1,213,2,0
38015019,2,5,1,213,2,0
38015019,2,6,1,213,2,0
38015019,2,7,1,213,2,0
38015019,2,8,1,213,2,0
38015019,2,9,1,213,2,0
38015019,2,10,1,213,2,0
38015019,3,1,1,213,2,0
38015019,3,2,1,213,2,0
38015019,3,3,1,213,2,0
38015019,3,4,1,213,2,0
38015019,3,5,1,214,2,0
38015019,4,1,1,213,2,0
38015019,4,2,1,213,2,0
38015033,2,1,1,215,2,0
38015033,2,2,1,215,2,0
38015033,2,3,1,215,2,0
38015033,2,4,1,215,2,0
38015033,2,5,1,215,2,0
38015033,2,6,1,215,2,0
38015033,2,7,1,215,2,0
38015033,2,8,1,215,2,0
38015033,2,9,1,215,2,0
38015033,2,10,1,215,2,0
38015033,3,1,1,215,2,0
38015033,3,3,1,215,2,0
38015033,3,4,1,215,2,0
38015033,4,1,1,215,2,0
38015033,4,3,1,215,2,0
38015033,4,4,1,215,2,0
38015058,1,1,1,212,2,0
38015058,1,2,1,212,2,0
38015058,1,5,1,212,2,0
38015058,1,6,1,212,2,0
38015058,2,1,1,211,2,0
38015058,2,2,1,211,2,0
38015058,2,3,1,211,2,0
38015058,2,4,1,211,2,0
38015058,2,5,1,211,2,0
38015058,2,6,1,211,2,0
38015058,2,7,1,211,2,0
38015058,2,8,1,211,2,0
