IDFolio,IDPersona,IDViaje,ZonaOrigen,ComunaOrigen,ZonaDestino,ComunaDestino,Proposito,PropositoEstraus,IDModo,IDModoAgregado,HoraInicio,HoraTermino,HoraMedia,TiempoViaje,CuadrasCaminadas,MinutosCaminados,IDPeriodos,IDPeriodosMedicionFlujos,ManzanaOri,ManzanaDes
525519,1,2,58,4101,60,4101,12,2,1,1,6:00:00 PM,6:30:00 PM,6:15:00 PM,12:30:00 AM,0,0,4,0,1403,1636
525519,1,1,39,4102,58,4101,1,0,1,1,7:30:00 AM,8:00:00 AM,7:45:00 AM,12:30:00 AM,0,0,1,1,5813,1403
525500,6,4,39,4102,39,4102,6,1,7,5,5:30:00 PM,5:32:00 PM,5:31:00 PM,12:02:00 AM,1,1,4,0,5784,5813
525500,6,3,39,4102,39,4102,3,1,7,5,1:45:00 PM,2:15:00 PM,2:00:00 PM,12:30:00 AM,1,1,2,0,5813,5784
525500,6,2,39,4102,39,4102,6,1,7,5,1:05:00 PM,1:07:00 PM,1:06:00 PM,12:02:00 AM,1,1,3,0,5784,5813
525500,6,1,39,4102,39,4102,3,1,7,5,7:50:00 AM,7:52:00 AM,7:51:00 AM,12:02:00 AM,1,1,1,1,5813,5784
525500,5,5,39,4102,39,4102,6,1,7,5,3:45:00 PM,3:48:00 PM,3:47:00 PM,12:03:00 AM,1,1,2,0,5784,5813
525500,5,4,39,4102,39,4102,3,1,7,5,1:50:00 PM,1:52:00 PM,1:51:00 PM,12:02:00 AM,1,1,2,0,5727,5784
525500,5,3,39,4102,39,4102,12,2,7,5,1:28:00 PM,1:30:00 PM,1:29:00 PM,12:02:00 AM,2,2,3,0,5813,5727
525500,5,2,39,4102,39,4102,6,1,7,5,1:05:00 PM,1:06:00 PM,1:05:00 PM,12:01:00 AM,1,1,3,0,5784,5813
525500,5,1,39,4102,39,4102,3,1,7,5,7:54:00 AM,7:55:00 AM,7:54:00 AM,12:01:00 AM,1,1,1,1,5813,5784
525500,4,6,39,4102,39,4102,6,1,7,5,5:30:00 PM,5:32:00 PM,5:31:00 PM,12:02:00 AM,2,2,4,0,5784,5813
525500,4,5,39,4102,39,4102,3,1,7,5,1:50:00 PM,1:52:00 PM,1:51:00 PM,12:02:00 AM,1,1,2,0,5813,5784
525500,4,4,39,4102,39,4102,6,2,7,5,1:45:00 PM,1:48:00 PM,1:47:00 PM,12:03:00 AM,2,2,2,0,5727,5813
525500,4,3,39,4102,39,4102,12,2,7,5,1:28:00 PM,1:30:00 PM,1:29:00 PM,12:02:00 AM,2,2,3,0,5813,5727
525500,4,2,39,4102,39,4102,6,1,7,5,1:05:00 PM,1:07:00 PM,1:06:00 PM,12:02:00 AM,1,1,3,0,5784,5813
525500,4,1,39,4102,39,4102,3,1,7,5,7:51:00 AM,7:52:00 AM,7:51:00 AM,12:01:00 AM,1,1,1,1,5813,5784
525500,3,3,39,4102,39,4102,13,2,7,5,5:30:00 PM,5:35:00 PM,5:32:00 PM,12:05:00 AM,5,5,4,0,5813,5807
525500,3,2,59,4101,39,4102,6,1,4,2,12:30:00 PM,1:00:00 PM,12:45:00 PM,12:30:00 AM,6,4,3,0,1596,5813
525500,3,1,39,4102,59,4101,3,1,4,2,7:30:00 AM,7:55:00 AM,7:42:00 AM,12:25:00 AM,6,4,1,1,5813,1596
525500,2,4,41,4102,39,4102,6,2,1,1,7:45:00 PM,7:50:00 PM,7:47:00 PM,12:05:00 AM,0,0,5,0,5678,5813
525500,2,3,39,4102,41,4102,4,2,1,1,6:50:00 PM,7:00:00 PM,6:55:00 PM,12:10:00 AM,0,0,4,0,5813,5678
525500,2,2,39,4102,39,4102,6,2,7,5,3:00:00 PM,3:05:00 PM,3:02:00 PM,12:05:00 AM,2,5,2,0,5807,5813
525500,2,1,39,4102,39,4102,11,2,7,5,2:25:00 PM,2:30:00 PM,2:27:00 PM,12:05:00 AM,2,5,2,0,5813,5807
525500,1,6,1,4102,39,4102,6,2,7,5,1:45:00 PM,2:15:00 PM,2:00:00 PM,12:30:00 AM,26,30,2,0,4611,5813
525500,1,5,17,4102,1,4102,12,2,7,5,1:30:00 PM,1:33:00 PM,1:32:00 PM,12:03:00 AM,2,3,3,0,4577,4611
525500,1,4,39,4102,17,4102,11,2,7,5,12:15:00 PM,12:45:00 PM,12:30:00 PM,12:30:00 AM,27,20,2,0,5813,4577
525500,1,3,32,4102,39,4102,6,2,7,5,11:40:00 AM,11:45:00 AM,11:42:00 AM,12:05:00 AM,5,3,2,0,4955,5813
525500,1,2,38,4102,32,4102,12,2,7,5,11:20:00 AM,11:35:00 AM,11:28:00 AM,12:15:00 AM,14,15,2,2,6009,4955
525500,1,1,39,4102,38,4102,5,2,7,5,7:05:00 AM,7:58:00 AM,7:31:00 AM,12:53:00 AM,17,24,1,1,5813,6009
525321,1,3,95,4106,39,4102,6,2,2,1,6:00:00 PM,7:15:00 PM,6:38:00 PM,1:15:00 AM,0,0,4,0,95000,5742
525321,1,2,42,4102,95,4106,12,2,2,1,10:15:00 AM,11:00:00 AM,10:37:00 AM,12:45:00 AM,0,0,2,2,5257,95000
525321,1,1,39,4102,42,4102,10,2,2,1,10:00:00 AM,10:05:00 AM,10:02:00 AM,12:05:00 AM,0,0,2,2,5742,5257
525310,2,2,43,4102,39,4102,6,2,1,1,5:15:00 PM,5:25:00 PM,5:20:00 PM,12:10:00 AM,0,0,2,0,5271,5742
525310,2,1,39,4102,43,4102,10,2,1,1,4:30:00 PM,4:40:00 PM,4:35:00 PM,12:10:00 AM,0,0,2,0,5742,5271
525310,1,4,17,4102,39,4102,6,2,3,2,12:30:00 PM,12:45:00 PM,12:38:00 PM,12:15:00 AM,1,2,2,0,4577,5742
525310,1,3,1,4102,17,4102,11,2,7,5,11:00:00 AM,11:15:00 AM,11:08:00 AM,12:15:00 AM,5,15,2,2,4542,4577
525310,1,2,2,4102,1,4102,10,2,7,5,10:15:00 AM,10:35:00 AM,10:25:00 AM,12:20:00 AM,5,15,2,2,4215,4542
525310,1,1,39,4102,2,4102,11,2,3,2,9:35:00 AM,9:50:00 AM,9:43:00 AM,12:15:00 AM,1,3,2,2,5742,4215
525308,2,4,38,4102,39,4102,6,2,2,1,9:00:00 PM,9:10:00 PM,9:05:00 PM,12:10:00 AM,0,0,5,0,6207,5742
525308,2,3,39,4102,38,4102,10,2,2,1,8:00:00 PM,8:40:00 PM,8:20:00 PM,12:40:00 AM,0,0,5,0,5742,6207
525308,2,2,23,4102,39,4102,6,0,10,3,6:00:00 PM,7:00:00 PM,6:30:00 PM,1:00:00 AM,20,20,4,0,5052,5742
525308,2,1,39,4102,23,4102,1,0,10,3,9:30:00 AM,10:00:00 AM,9:45:00 AM,12:30:00 AM,0,10,2,2,5742,5052
525308,1,14,38,4102,39,4102,6,2,1,1,9:00:00 PM,9:10:00 PM,9:05:00 PM,12:10:00 AM,0,0,5,0,6207,5742
525308,1,13,39,4102,38,4102,10,2,1,1,8:30:00 PM,8:40:00 PM,8:35:00 PM,12:10:00 AM,0,0,5,0,5742,6207
525308,1,12,39,4102,39,4102,6,2,1,1,7:00:00 PM,7:10:00 PM,7:05:00 PM,12:10:00 AM,0,0,4,0,5963,5742
525308,1,11,13,4102,39,4102,7,2,1,1,6:35:00 PM,6:45:00 PM,6:40:00 PM,12:10:00 AM,0,0,4,0,5291,5963
525308,1,10,39,4102,13,4102,7,2,1,1,6:20:00 PM,6:30:00 PM,6:25:00 PM,12:10:00 AM,0,0,4,0,5742,5291
525308,1,9,13,4102,39,4102,6,2,1,1,2:10:00 PM,2:25:00 PM,2:18:00 PM,12:15:00 AM,0,0,2,0,5291,5742
525308,1,8,39,4102,13,4102,7,2,1,1,1:55:00 PM,2:05:00 PM,2:00:00 PM,12:10:00 AM,0,0,2,0,5963,5291
525308,1,7,39,4102,39,4102,7,2,1,1,1:45:00 PM,1:50:00 PM,1:47:00 PM,12:05:00 AM,0,0,2,0,5742,5963
525308,1,6,39,4102,39,4102,6,2,1,1,12:30:00 PM,12:35:00 PM,12:32:00 PM,12:05:00 AM,0,0,2,0,5931,5742
525308,1,5,30,4102,39,4102,7,2,1,1,12:10:00 PM,12:15:00 PM,12:12:00 PM,12:05:00 AM,0,0,2,0,6405,5931
525308,1,4,39,4102,30,4102,7,2,1,1,11:55:00 AM,12:00:00 PM,11:57:00 AM,12:05:00 AM,0,0,2,0,5742,6405
525308,1,3,30,4102,39,4102,6,2,1,1,8:55:00 AM,9:00:00 AM,8:57:00 AM,12:05:00 AM,0,0,1,1,6405,5742
525308,1,2,39,4102,30,4102,7,2,1,1,8:45:00 AM,8:50:00 AM,8:47:00 AM,12:05:00 AM,0,0,1,1,5963,6405
525308,1,1,39,4102,39,4102,7,2,1,1,8:30:00 AM,8:40:00 AM,8:35:00 AM,12:10:00 AM,0,0,1,1,5742,5963
525307,3,2,39,4102,39,4102,6,1,7,5,6:38:00 PM,6:43:00 PM,6:40:00 PM,12:05:00 AM,5,3,4,0,5784,5742
525307,3,1,39,4102,39,4102,3,1,7,5,1:20:00 PM,1:25:00 PM,1:22:00 PM,12:05:00 AM,5,5,3,0,5742,5784
525307,2,8,39,4102,39,4102,6,2,7,5,6:38:00 PM,6:43:00 PM,6:40:00 PM,12:05:00 AM,5,5,4,0,5784,5742
525307,2,7,39,4102,39,4102,7,2,7,5,6:30:00 PM,6:35:00 PM,6:32:00 PM,12:05:00 AM,5,5,4,0,5742,5784
525307,2,6,2,4102,39,4102,6,2,7,5,2:10:00 PM,2:23:00 PM,2:16:00 PM,12:13:00 AM,5,5,2,0,4259,5742
525307,2,5,1,4102,2,4102,11,2,7,5,1:50:00 PM,1:58:00 PM,1:54:00 PM,12:08:00 AM,15,8,2,0,4611,4259
525307,2,4,39,4102,1,4102,11,2,3,2,1:30:00 PM,1:45:00 PM,1:38:00 PM,12:15:00 AM,4,2,3,0,5784,4611
525307,2,3,39,4102,39,4102,7,2,7,5,1:20:00 PM,1:25:00 PM,1:22:00 PM,12:05:00 AM,5,5,3,0,5742,5784
525307,2,2,39,4102,39,4102,6,2,7,5,12:35:00 PM,12:38:00 PM,12:37:00 PM,12:03:00 AM,3,3,2,0,5667,5742
525307,2,1,39,4102,39,4102,10,2,7,5,12:15:00 PM,12:18:00 PM,12:17:00 PM,12:03:00 AM,3,3,2,0,5742,5667
525254,3,2,56,4101,39,4102,6,1,4,2,4:30:00 PM,5:10:00 PM,4:50:00 PM,12:40:00 AM,7,20,2,0,1271,5728
525254,3,1,39,4102,56,4101,3,1,4,2,2:00:00 PM,2:40:00 PM,2:20:00 PM,12:40:00 AM,7,20,2,0,5728,1271
525254,2,2,40,4102,39,4102,6,0,7,5,5:10:00 PM,5:25:00 PM,5:18:00 PM,12:15:00 AM,12,15,2,0,5716,5728
525254,2,1,39,4102,40,4102,1,0,7,5,8:15:00 AM,8:30:00 AM,8:23:00 AM,12:15:00 AM,12,15,1,1,5728,5716
525245,6,3,44,4102,39,4102,6,2,4,2,6:45:00 PM,7:30:00 PM,7:07:00 PM,12:45:00 AM,4,8,4,0,6294,5728
525245,6,2,38,4102,44,4102,13,2,7,5,1:30:00 PM,1:45:00 PM,1:38:00 PM,12:15:00 AM,6,15,3,0,6247,6294
