IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,IDJornadaTrabajo,Ingreso,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor
607904,4,2005,1,2,2,4,0,14,0,0,2,0,1,2,4.908218471655442
607904,5,2011,2,2,1,-1,0,13,0,0,2,0,1,6,75.90013931596658
607929,1,1938,1,0,3,-1,0,5,1,220000,1,0,1,2,4.97566742935368
607929,2,1932,2,1,3,-1,0,9,0,75000,1,1,0,0,15.107825602953724
607929,3,1968,1,2,3,-1,0,5,1,180000,1,0,1,4,10.555038259632592
607930,1,1941,1,0,4,-1,0,9,0,200000,1,1,0,0,10.384231442783523
607930,2,1944,2,1,3,-1,0,9,0,75000,1,0,1,2,31.530073077786174
607965,1,1976,1,0,4,-1,0,4,1,250000,1,0,1,4,47.77900601585128
607965,2,1977,2,1,5,-1,1,11,0,0,2,0,1,2,14.581584313153328
607965,3,2000,2,2,3,4,0,14,0,0,2,0,1,4,41.121767002983646
607965,4,2002,1,2,3,4,0,14,0,0,2,0,1,4,4.908218471655442
607965,5,1952,1,3,5,-1,1,4,1,220000,1,1,0,0,42.16965519897632
607976,1,1937,2,0,3,-1,0,9,0,75000,1,1,0,0,31.530073077786174
607976,2,1912,2,3,3,-1,0,9,0,75000,1,1,0,0,31.530073077786174
607985,1,1927,2,0,3,-1,0,9,0,108000,1,0,1,2,41.43652953947356
608005,1,1975,1,0,3,-1,0,4,1,300000,1,0,1,4,66.7832789518844
608005,2,1978,2,1,4,-1,0,11,0,0,2,0,1,8,20.381462360742038
608005,3,2005,2,2,2,4,0,14,0,0,2,0,1,4,57.478098976013676
608005,4,2007,1,2,1,2,0,14,0,0,2,0,1,4,95.52720696980353
608053,1,1978,2,0,3,-1,0,3,1,182000,1,1,1,2,21.7706854922715
608053,2,1994,2,2,4,4,0,14,0,0,2,0,1,2,68.9820573031906
608053,3,2000,2,2,3,4,0,14,0,0,2,1,1,2,18.22743101263386
608053,4,2005,2,2,2,3,0,14,0,0,2,0,1,2,18.22743101263386
608053,5,1941,2,3,4,-1,0,9,0,182000,1,1,1,2,17.718728099232987
608065,1,1989,1,0,4,-1,0,3,1,250000,1,0,1,2,11.450591129188206
608065,2,1991,2,1,4,-1,0,3,1,150000,1,1,0,0,10.14998002030172
608065,3,2009,2,2,1,-1,0,13,0,0,2,1,0,0,11.237460726949664
608065,4,2011,1,2,1,-1,0,13,0,0,2,1,0,0,10.284606636904954
608066,1,1976,2,0,4,-1,0,4,1,190000,1,1,1,4,15.157520144761298
608066,2,2003,2,2,3,4,0,14,0,0,2,1,1,2,12.690581234078447
608066,3,2010,1,2,1,-1,0,13,0,0,2,0,1,2,10.284606636904954
608066,4,1948,2,3,3,-1,0,11,0,0,2,0,1,2,16.942284034390163
608072,1,1955,1,0,4,-1,0,4,1,220000,1,1,1,2,24.813271699157845
608072,2,1961,2,1,3,-1,0,5,1,182000,1,0,1,4,12.524763321384556
608072,3,1995,2,2,4,4,0,14,0,0,2,1,1,2,48.027744628039954
608072,4,2000,2,2,3,4,0,14,0,0,2,0,1,2,12.690581234078447
608089,1,1967,1,0,3,-1,0,5,1,240000,1,0,1,3,32.40785254149555
608089,2,1970,2,1,3,-1,0,11,0,0,2,0,1,8,28.625035338555456
608089,3,1995,1,2,3,-1,0,5,1,182000,1,0,1,2,40.19017119505418
608089,4,1989,1,2,4,-1,0,4,1,220000,1,1,1,2,26.17004148579217
608089,5,1994,1,2,4,-1,0,4,1,182000,1,0,1,2,40.19017119505418
608089,6,2008,1,2,2,2,0,14,0,0,2,0,1,2,23.505212902658023
608089,7,2011,2,2,2,2,0,14,0,0,2,0,1,2,25.68293724763205
608089,8,2006,2,3,2,3,0,14,0,0,2,0,1,2,25.68293724763205
608090,1,1957,1,0,4,-1,0,3,1,240000,1,1,0,0,28.687115594083267
608090,2,1961,2,1,4,-1,0,3,1,100000,1,1,0,0,25.33860263003911
608090,3,1994,1,2,4,4,0,14,0,0,2,1,0,0,35.575948308894304
608094,1,1969,1,0,4,-1,0,4,1,300000,1,0,1,2,14.17991901270597
608094,2,1968,2,1,4,-1,0,11,0,0,2,1,1,4,12.524763321384556
608094,3,1993,2,2,5,-1,1,1,1,182000,1,1,1,2,10.14998002030172
608094,4,2002,2,2,3,4,0,14,0,0,2,1,1,2,12.690581234078447
608102,1,1969,2,0,4,-1,0,11,0,0,2,0,1,4,17.98926740857682
608102,2,1957,1,1,3,-1,0,5,1,160000,1,1,1,2,20.366560900675886
608102,3,1987,1,2,3,-1,0,5,1,200000,1,1,0,0,16.44643818997716
608102,4,1994,2,3,3,-1,0,11,0,0,2,1,0,0,68.9820573031906
608102,5,2011,2,3,1,-1,0,13,0,0,2,1,0,0,16.140319846629268
608127,1,1971,2,0,3,-1,0,5,1,250000,1,0,1,5,30.664881239645034
608127,2,1978,1,1,4,-1,0,4,1,400000,1,0,1,5,37.251730984761636
608127,3,1998,1,2,3,4,0,14,0,0,2,0,1,2,26.85289187531373
608130,1,1953,1,0,4,-1,0,3,1,600000,1,0,1,2,26.41812440752932
608130,2,1953,2,1,4,-1,0,11,0,0,2,1,1,6,18.038063371683787
608132,1,1944,2,0,3,-1,0,9,0,77000,1,1,0,0,26.453184791478996
608136,1,1973,1,0,4,-1,0,5,1,300000,1,0,1,2,18.413371909582175
608136,2,1976,2,1,4,-1,0,4,1,200000,1,1,1,2,15.157520144761298
608136,3,1992,1,2,4,-1,0,12,0,0,2,1,1,2,11.450591129188206
608136,4,1993,2,2,4,4,0,14,0,0,2,1,1,1,10.14998002030172
608155,1,1950,2,0,3,-1,0,4,2,80000,1,0,1,2,34.27560200356837
608155,2,1973,2,2,4,-1,0,4,2,200000,1,0,1,2,30.664881239645034
608155,3,1969,1,3,4,-1,0,4,1,250000,1,1,0,0,28.687115594083267
608161,1,1949,1,0,4,-1,0,3,1,400000,1,1,1,9,26.41812440752932
608161,2,1953,2,1,4,-1,0,11,0,0,2,1,1,5,18.038063371683787
608166,1,1941,2,0,3,-1,0,9,0,70000,1,0,1,2,26.453184791478996
608169,1,1983,2,0,4,-1,0,3,1,600000,1,0,1,7,30.664881239645034
608169,2,2001,2,2,3,4,0,14,0,0,2,0,1,2,25.67406559176385
608169,3,2010,2,2,1,-1,0,13,0,0,2,0,1,7,22.734286039935398
608171,1,1962,2,0,3,-1,0,11,0,0,2,1,1,4,30.330189679786297
608171,2,1984,2,2,4,-1,0,12,0,0,2,0,1,4,36.70572044110857
608171,3,1988,2,2,7,-1,1,1,1,600000,1,1,1,2,24.579372189506632
608171,4,1989,1,2,3,-1,0,5,1,182000,1,1,0,0,27.728955189195887
608171,5,2007,2,3,2,3,0,14,0,0,2,0,1,2,27.212834815456986
608171,6,2008,1,3,2,2,0,14,0,0,2,0,1,2,24.905386399336233
608175,1,1930,2,0,4,-1,0,9,0,115000,1,0,1,2,13.134288274014652
608175,2,1964,1,2,4,-1,0,5,1,400000,1,0,1,2,15.097036340398054
608181,1,1935,1,0,3,-1,0,9,0,75000,1,0,1,2,24.27617491602162
608181,2,1948,2,1,3,-1,0,11,0,0,2,0,1,6,18.038063371683787
608189,1,1938,1,0,3,-1,0,9,0,110000,1,0,1,2,22.801441719149647
608189,2,1948,2,1,3,-1,0,3,2,70000,1,1,1,4,16.942284034390163
608189,3,1973,1,2,4,-1,0,3,1,200000,1,1,1,13,18.413371909582175
608189,4,1976,2,2,5,-1,1,3,2,70000,1,1,1,2,15.157520144761298
608197,1,1972,1,0,4,-1,0,4,1,182000,1,0,1,2,19.60429707808171
608197,2,1962,2,1,4,-1,0,11,0,0,2,1,1,2,13.334829828604482
608204,1,1928,2,0,1,-1,0,9,0,75000,1,0,1,4,13.134288274014652
608204,2,1925,1,1,1,-1,0,9,0,113000,1,1,1,2,24.27617491602162
608206,1,1989,1,0,4,-1,0,5,3,182000,1,0,1,2,11.450591129188206
608206,2,1989,2,1,4,-1,0,11,0,0,2,0,1,4,10.14998002030172
608206,3,2007,1,2,1,-1,0,13,0,0,2,0,1,4,10.284606636904954
608206,4,2010,1,2,1,-1,0,13,0,0,2,0,1,4,10.284606636904954
608223,1,1988,2,0,4,-1,0,4,1,172000,1,1,1,4,21.764793905464824
608235,1,1962,2,0,3,-1,0,5,1,150000,1,0,1,4,12.524763321384556
608235,2,1982,1,1,3,-1,0,5,1,200000,1,1,1,2,18.413371909582175
608235,3,2000,1,2,3,4,0,14,0,0,2,0,1,2,13.273270043483677
608235,4,1992,1,2,4,-1,0,4,1,150000,1,1,1,2,11.450591129188206
608236,1,1978,2,0,4,-1,0,4,1,180000,1,1,1,2,15.157520144761298
608236,2,1998,2,2,3,4,0,5,3,40000,1,0,1,2,12.690581234078447
608236,3,2002,2,2,3,4,0,14,0,0,2,0,1,2,12.690581234078447
608236,4,2011,1,2,1,-1,0,14,0,0,2,1,1,2,10.284606636904954
608252,1,1961,1,0,3,-1,0,4,1,350000,1,0,1,2,34.33834414779477
608252,2,1962,2,1,3,-1,0,11,0,0,2,1,0,0,30.330189679786297
608252,3,1985,1,2,4,-1,0,4,1,220000,1,1,1,5,44.59014899774878
608252,4,2010,2,2,1,-1,0,13,0,0,2,1,0,0,27.212834815456986
608252,5,1986,2,3,4,-1,0,12,0,0,2,1,1,5,36.70572044110857
608252,6,2011,1,3,1,-1,0,13,0,0,2,1,1,5,24.905386399336233
608264,1,1980,1,0,4,-1,0,4,1,400000,1,1,1,4,26.447052345451674
608264,2,1979,2,1,4,-1,0,11,0,0,2,1,0,0,21.7706854922715
608264,3,1997,1,2,4,4,0,14,0,0,2,1,1,2,25.257322070464074
608264,4,1999,1,2,3,4,0,14,0,0,2,1,1,2,19.06434461646052
608264,5,2006,1,2,1,-1,0,13,0,0,2,1,0,0,14.771739332384827
608266,1,1977,1,0,4,-1,0,4,1,182000,1,0,1,7,42.083303938671754
608266,2,1980,2,1,4,-1,0,11,0,0,2,0,1,4,34.642135636036464
608266,3,1998,2,2,3,4,0,14,0,0,2,0,1,2,29.0040080575468
608266,4,2000,2,2,3,4,0,14,0,0,2,0,1,2,29.0040080575468
608266,5,2002,1,2,3,4,0,14,0,0,2,0,1,2,30.335728851993046
608266,6,2005,2,2,3,4,0,14,0,0,2,0,1,2,29.0040080575468
608266,7,2010,2,2,1,-1,0,13,0,0,2,0,1,2,25.68293724763205
608281,1,1966,1,0,4,-1,0,4,1,182000,1,1,1,2,20.366560900675886
608281,2,1964,2,1,3,-1,0,11,0,0,2,0,1,4,17.98926740857682
608281,3,1984,2,2,6,-1,0,4,1,182000,1,1,1,5,21.7706854922715
608281,4,1991,2,2,5,7,0,14,0,0,2,1,0,0,14.578375662010911
608281,5,2009,2,3,2,2,0,14,0,0,2,0,1,2,16.140319846629268
608284,1,1971,1,0,3,-1,0,4,1,182000,1,0,1,8,26.447052345451674
608284,2,1971,2,1,4,-1,0,11,0,0,2,1,1,2,21.7706854922715
608284,3,1992,1,2,4,4,0,14,0,0,2,0,1,2,16.44643818997716
608284,4,2002,1,2,3,4,0,14,0,0,2,0,1,2,19.06434461646052
608284,5,1968,1,3,4,-1,0,4,1,182000,1,0,1,2,20.366560900675886
608308,1,1950,1,0,3,-1,0,13,0,0,2,1,0,0,26.41812440752932
608308,2,1985,1,2,3,-1,0,9,0,75000,1,1,1,2,19.60429707808171
608315,1,1956,2,0,3,-1,0,11,0,75000,1,1,1,4,25.33860263003911
608315,2,1993,2,2,4,4,0,14,0,0,2,1,1,4,20.53422518556868
608315,3,2011,1,3,1,-1,0,13,0,0,2,1,1,4,20.80658564891665
608335,1,1970,1,0,1,-1,0,5,1,200000,1,0,1,4,14.17991901270597
608335,2,1960,2,1,3,-1,0,3,2,60000,1,0,1,4,12.524763321384556
608335,3,1990,1,2,4,-1,0,4,1,182000,1,0,1,2,11.450591129188206
608335,4,1998,1,2,3,4,0,14,0,0,2,0,1,4,13.273270043483677
608336,1,1983,1,0,3,-1,0,4,1,250000,1,1,1,2,26.447052345451674
608336,2,1987,2,1,3,-1,0,11,0,0,2,0,1,4,14.578375662010911
608336,3,2004,2,2,3,4,0,14,0,0,2,0,1,2,18.22743101263386
608336,4,2007,1,2,1,-1,0,13,0,0,2,1,0,0,14.771739332384827
608336,5,2011,1,2,1,-1,0,13,0,0,2,0,1,4,14.771739332384827
608338,1,1970,2,0,3,-1,0,5,1,90000,1,1,1,2,12.524763321384556
608338,2,1992,2,2,4,-1,0,5,1,182000,1,1,1,2,10.14998002030172
608338,3,1994,1,2,3,4,0,14,0,0,2,1,1,2,17.58503967280632
608338,4,1926,1,3,1,-1,0,9,0,110000,1,1,1,2,22.801441719149647
608365,1,1979,1,0,4,-1,0,4,1,200000,1,1,0,0,18.413371909582175
608365,2,1983,2,1,4,-1,0,4,2,105000,1,1,1,6,15.157520144761298
608365,3,2010,1,2,2,2,0,14,0,0,2,0,1,2,10.284606636904954
608365,4,2011,2,2,2,2,0,14,0,0,2,0,1,2,11.237460726949664
608370,1,1964,1,0,4,-1,0,3,1,200000,1,1,1,4,30.40626821830468
608375,1,1968,2,0,4,-1,0,11,2,0,2,0,1,4,12.524763321384556
608375,2,1977,1,1,4,-1,0,4,1,200000,1,1,1,6,18.413371909582175
608375,3,1999,2,2,3,4,0,14,0,0,2,0,1,2,12.690581234078447
608375,4,2000,1,2,3,4,0,14,0,0,2,0,1,2,13.273270043483677
608383,1,1969,1,0,3,-1,0,5,1,182000,1,0,1,2,20.366560900675886
608383,2,1959,2,1,4,-1,0,4,1,182000,1,0,1,4,17.98926740857682
608383,3,1992,2,2,6,6,1,14,0,0,2,1,1,4,14.578375662010911
608383,4,1984,2,3,1,-1,0,13,0,78000,1,1,0,0,21.7706854922715
608383,5,1929,2,3,3,-1,0,9,0,78000,1,1,0,0,17.718728099232987
608398,1,1983,1,0,4,-1,0,4,1,350000,1,1,1,2,18.413371909582175
608398,2,1980,2,1,5,-1,1,4,1,230000,1,1,0,0,15.157520144761298
608398,3,2002,1,2,3,4,0,14,0,0,2,0,1,2,13.273270043483677
608398,4,1989,1,3,5,7,0,14,0,0,2,1,1,2,11.450591129188206
608408,1,1957,2,0,3,-1,0,6,1,182000,1,0,1,2,25.33860263003911
608408,2,1993,1,2,4,4,0,14,0,0,2,1,1,2,23.165465969817372
608408,3,1958,1,4,4,-1,0,4,1,182000,1,1,1,2,28.687115594083267
608409,1,1969,2,0,4,-1,0,4,2,150000,1,1,1,2,12.524763321384556
608409,2,1989,1,2,4,-1,0,4,1,250000,1,0,1,4,11.450591129188206
608409,3,1994,2,2,4,4,0,14,0,0,2,1,1,4,48.027744628039954
608409,4,1999,1,2,3,4,0,14,0,0,2,1,1,2,13.273270043483677
608430,1,1987,1,0,4,-1,0,4,1,500000,1,1,1,2,23.165465969817372
608430,2,1987,2,1,4,-1,0,11,0,0,2,1,0,0,20.53422518556868
608430,3,2009,2,2,1,-1,0,13,0,0,2,1,0,0,22.734286039935398
608437,1,1980,1,0,4,-1,0,4,1,250000,1,1,1,2,26.447052345451674
608437,2,1983,2,1,4,-1,0,4,2,100000,1,1,1,2,21.7706854922715
608437,3,2001,2,2,3,4,0,14,0,0,2,0,1,4,18.22743101263386
608437,4,2002,2,2,3,4,0,14,0,0,2,1,1,2,18.22743101263386
608437,5,2006,2,2,2,3,0,14,0,0,2,1,1,2,16.140319846629268
608442,1,1984,1,0,7,-1,1,1,2,400000,1,0,1,2,37.251730984761636
608442,2,1987,2,1,4,-1,0,4,1,240000,1,1,1,5,20.53422518556868
608442,3,2005,1,2,2,3,0,14,0,0,2,1,1,4,26.85289187531373
608458,1,1980,1,0,4,-1,0,4,1,300000,1,1,1,2,3.3989117104876247
608458,2,1981,2,1,4,-1,0,11,0,0,2,1,1,6,46.55984945901306
608458,3,2007,2,2,2,3,0,14,0,0,2,1,1,4,1.5416918626250924
608463,1,1967,1,0,4,-1,0,4,1,300000,1,1,0,0,18.95575975072767
608463,2,1961,2,1,3,-1,0,11,0,0,2,0,1,6,52.81943877685434
608463,3,1999,1,2,3,4,0,14,0,0,2,0,1,2,47.313238558704484
608463,4,2003,1,2,3,4,0,14,0,0,2,0,1,2,47.313238558704484
608475,1,1963,1,0,4,-1,0,5,1,250000,1,0,1,4,18.95575975072767
608475,2,1966,2,1,4,-1,0,11,0,0,2,1,1,6,52.81943877685434
608475,3,1990,2,2,4,-1,0,4,1,182000,1,1,1,2,26.713327999878217
608475,4,2003,1,2,3,4,0,14,0,0,2,1,1,4,47.313238558704484
608485,1,1958,1,0,3,-1,0,3,1,110000,1,1,1,2,4.492606494551586
608485,2,1953,2,1,4,-1,0,11,0,0,2,1,1,3,47.50543601670533
608504,1,1964,1,0,3,-1,0,5,1,250000,1,1,1,2,18.95575975072767
608504,2,1968,2,1,3,-1,0,5,3,100000,1,1,1,3,52.81943877685434
608504,3,1989,1,2,4,-1,0,5,1,250000,1,1,1,2,97.40921220704685
608504,4,2002,1,2,3,4,0,14,0,0,2,1,1,2,47.313238558704484
608511,1,1946,1,0,4,-1,0,9,0,280000,1,1,1,4,34.79353673495501
608511,2,1963,2,1,3,-1,0,11,0,0,2,0,1,6,12.518461766131868
608533,1,1942,2,0,3,-1,0,9,0,75000,1,0,1,6,43.84690587872264
608533,2,1989,2,2,4,-1,0,4,1,182000,1,1,1,7,6.33118758844433
608665,1,1971,1,0,4,-1,0,4,1,250000,1,1,0,0,46.17276472268636
608665,2,1976,2,1,4,-1,0,11,0,0,2,0,1,2,37.2841477343744
608665,3,1994,1,2,4,4,0,14,0,0,2,0,1,2,15.129412765877992
608665,4,1996,1,2,4,4,0,14,0,0,2,0,1,2,15.129412765877992
609584,1,1950,1,0,3,-1,0,4,1,220000,1,1,1,2,35.30445600365959
609584,2,1966,2,1,3,-1,0,3,1,180000,1,0,1,2,31.42579719092916
609584,3,2003,1,2,3,4,0,14,0,0,2,0,1,2,59.42730706527193
609589,1,1953,1,0,4,-1,0,3,2,400000,1,0,1,2,22.060005642965088
609589,2,1963,2,1,3,-1,0,4,2,200000,1,0,1,2,19.636423892063714
609589,3,1986,2,2,7,-1,1,3,1,300000,1,0,1,2,39.61594142969408
609589,4,1990,2,2,4,4,0,14,0,200000,1,1,1,2,26.634782462187186
609589,5,1996,1,2,4,4,0,14,0,0,2,0,1,2,16.075623728046185
609593,1,1973,1,0,4,-1,0,4,1,290000,1,0,1,3,49.06046279863236
609593,2,1973,2,1,4,-1,0,4,1,140000,1,0,1,3,39.61594142969408
609593,3,1996,1,2,4,4,0,14,0,0,2,0,1,2,16.075623728046185
609593,4,2001,2,2,3,4,0,14,0,0,2,0,1,2,28.95925132771482
609593,5,2006,2,2,2,3,0,14,0,0,2,0,1,2,28.817069077040205
609645,1,1923,1,0,1,-1,0,9,0,60000,1,0,1,2,39.14484400620267
609645,2,1930,2,1,1,-1,0,9,0,80000,1,1,0,0,20.808060902130034
609647,1,1963,1,0,4,-1,0,4,1,220000,1,1,1,4,17.131811911943046
609647,2,1964,2,1,4,-1,0,12,0,0,2,1,0,0,18.48062428772013
609647,3,1994,1,2,4,4,0,14,0,0,2,0,1,4,15.129412765877992
609647,4,1999,2,2,3,4,0,14,0,0,2,0,1,4,27.254710245762173
609660,1,1968,2,0,5,-1,1,4,1,180000,1,0,1,2,18.48062428772013
609660,2,1991,2,2,5,7,0,14,0,0,2,0,1,5,25.067059581443342
609660,3,1997,2,2,3,4,0,14,0,0,2,0,1,2,33.626411951477714
609660,4,2010,2,3,1,1,0,14,0,0,2,0,1,2,27.120896840147015
609726,1,1957,1,0,3,-1,0,3,1,500000,1,1,0,0,29.13217856041831
609726,2,1958,2,1,3,-1,0,11,0,0,2,1,0,0,31.42579719092916
609726,3,1960,2,4,4,-1,0,11,0,0,2,0,1,4,31.42579719092916
609731,1,1961,1,0,4,-1,0,4,1,190000,1,0,1,2,29.13217856041831
609731,2,1959,2,1,4,-1,0,11,0,120000,1,1,1,2,31.42579719092916
609731,3,1994,1,2,4,4,0,14,0,0,2,0,1,2,25.727153466036448
609735,1,1964,1,0,4,-1,0,4,1,250000,1,0,1,2,18.20325523123987
609735,2,1973,2,1,3,-1,0,11,0,0,2,1,0,0,39.61594142969408
609735,3,1995,2,2,4,4,0,14,0,0,2,1,1,2,35.7294466230303
609735,4,2007,1,2,1,-1,0,13,0,0,2,1,0,0,29.614079576756158
609735,5,2011,2,3,1,-1,0,13,0,0,2,0,1,2,28.817069077040205
609763,1,1955,1,0,3,-1,0,4,1,500000,1,1,0,0,18.251531740377114
609763,2,1979,2,2,4,-1,0,4,1,217000,1,1,1,3,32.776583294282275
609763,3,1996,2,3,3,4,0,14,0,0,2,0,1,2,29.561059034194173
609763,4,1998,1,3,3,4,0,14,0,0,2,0,1,2,30.722449909283856
609763,5,2001,2,3,3,4,0,14,0,0,2,0,1,2,23.959680851391774
609763,6,2001,2,3,3,4,0,14,0,0,2,0,1,2,23.959680851391774
609764,1,1972,1,0,4,-1,0,4,1,300000,1,0,1,2,40.590587711494095
609764,2,1980,2,1,4,-1,0,11,0,0,2,0,1,3,32.776583294282275
609764,3,1998,2,2,3,4,0,14,0,0,2,1,1,4,23.959680851391774
609764,4,2002,1,2,3,4,0,14,0,0,2,0,1,2,30.722449909283856
609764,5,2008,2,2,1,2,0,14,0,0,2,0,1,2,23.842045167017712
609764,6,2009,1,2,1,-1,0,13,0,0,2,0,1,3,24.50145852657949
609765,1,1973,2,0,4,-1,0,3,1,300000,1,1,1,2,37.2841477343744
609765,2,1973,1,1,4,-1,0,4,1,900000,1,1,1,1,46.17276472268636
609765,3,1998,2,2,3,4,0,14,0,0,2,0,1,2,27.254710245762173
609765,4,2006,2,2,3,4,0,14,0,0,2,0,1,2,27.120896840147015
609768,1,1953,1,0,4,-1,0,3,1,450000,1,1,0,0,20.76155405452381
609768,2,1958,2,1,6,-1,0,11,0,0,2,0,1,2,18.48062428772013
609768,3,1980,1,2,6,6,0,14,0,0,2,1,1,2,46.17276472268636
609768,4,1997,2,2,3,4,0,14,0,0,2,0,1,2,33.626411951477714
609780,1,1984,1,0,6,-1,0,4,1,500000,1,1,1,2,46.17276472268636
609780,2,1986,2,1,5,-1,1,11,0,0,2,1,1,4,37.2841477343744
609780,3,2009,1,2,1,-1,0,13,0,0,2,1,1,4,27.870995314267414
609780,4,1987,2,3,5,7,0,14,0,0,2,1,1,3,25.067059581443342
609796,1,1958,1,0,4,-1,0,4,1,180000,1,0,1,2,18.20325523123987
609796,2,1963,2,1,4,-1,0,11,0,0,2,0,1,3,19.636423892063714
609796,3,1979,1,2,4,-1,0,4,1,180000,1,0,1,2,49.06046279863236
609796,4,1977,2,3,4,-1,0,11,0,0,2,0,1,3,39.61594142969408
609796,5,1999,2,3,3,4,0,14,0,0,2,0,1,2,28.95925132771482
609800,1,1958,1,0,4,-1,0,4,1,183000,1,0,1,4,17.131811911943046
609800,2,1955,2,1,4,-1,0,11,0,30000,1,1,1,2,19.69350211822763
609800,3,1988,1,2,6,6,0,14,0,0,2,0,1,4,18.603639668334264
609800,4,1996,2,2,4,4,0,14,0,0,2,0,1,2,33.626411951477714
609806,1,1975,2,0,4,-1,0,3,3,220000,1,1,1,4,87.63160123172415
609806,2,1994,1,2,4,4,0,14,0,0,2,0,1,2,35.55974179201185
609806,3,1995,2,2,4,4,0,14,0,0,2,0,1,2,79.03456299924518
609806,4,1999,2,2,3,4,0,14,0,0,2,0,1,2,64.05869639178685
609806,5,2000,1,2,3,4,0,14,0,0,2,0,1,2,82.13966218320368
609806,6,2004,2,2,3,4,0,14,0,0,2,0,1,2,64.05869639178685
609806,7,2009,2,2,1,-1,0,13,0,0,2,0,1,4,63.74418516616171
609832,1,1964,2,0,3,-1,0,11,0,160000,1,1,1,2,16.246360936348722
609832,2,1987,2,2,4,-1,0,11,0,21000,1,1,1,2,22.036511929074415
609832,3,1985,2,2,4,-1,0,11,0,21000,1,1,1,2,32.776583294282275
609832,4,1991,2,2,4,4,0,14,0,0,2,0,1,2,22.036511929074415
609832,5,1991,2,2,3,-1,0,11,0,13000,1,1,0,0,22.036511929074415
609832,6,1994,1,2,3,4,0,14,0,0,2,0,1,2,13.300302886022196
609833,1,1983,2,0,4,-1,0,3,1,200000,1,1,1,11,37.2841477343744
609833,2,2004,2,2,3,4,0,14,0,0,2,0,1,4,27.254710245762173
609833,3,2006,1,2,2,3,0,14,0,0,2,0,1,4,27.870995314267414
609833,4,2008,1,2,1,2,0,14,0,0,2,0,1,2,27.870995314267414
609843,1,1960,2,0,3,-1,0,3,1,300000,1,1,1,4,18.48062428772013
609843,2,1949,1,1,3,-1,0,3,1,400000,1,1,0,0,20.76155405452381
609843,3,1986,2,2,6,-1,0,4,1,220000,1,0,1,2,37.2841477343744
609843,4,2009,1,3,1,-1,0,13,0,0,2,0,1,2,27.870995314267414
609844,1,1960,2,0,4,-1,0,4,1,250000,1,1,0,0,18.48062428772013
609844,2,1984,2,2,4,-1,0,11,0,14300,1,1,1,7,37.2841477343744
609844,3,2004,2,3,3,4,0,14,0,0,2,0,1,2,27.254710245762173
609844,4,2008,1,3,1,2,0,14,0,0,2,0,1,2,27.870995314267414
609905,1,1949,1,0,3,-1,0,3,1,180000,1,1,1,4,22.060005642965088
609905,2,1959,2,1,3,-1,0,11,0,0,2,0,1,4,19.636423892063714
609905,3,1991,2,2,4,-1,0,11,0,0,2,0,1,2,26.634782462187186
609905,4,1983,1,2,3,-1,0,9,0,100000,1,1,0,0,49.06046279863236
609905,5,1986,1,2,4,-1,0,12,0,0,2,1,0,0,49.06046279863236
609906,1,1962,1,0,3,-1,0,4,1,250000,1,0,1,2,17.131811911943046
609906,2,1962,2,1,4,-1,0,3,1,100000,1,0,1,4,18.48062428772013
609906,3,1986,1,2,3,-1,0,13,1,0,2,1,0,0,46.17276472268636
609906,4,1995,2,2,4,4,0,14,0,0,2,0,1,2,33.626411951477714
609908,1,1967,1,0,4,-1,0,4,1,400000,1,0,1,7,15.06061675632936
609908,2,1964,2,1,4,-1,0,11,0,0,2,1,0,0,16.246360936348722
609908,3,1989,2,2,4,-1,0,11,0,0,2,1,0,0,22.036511929074415
609908,4,1997,1,2,4,4,0,14,0,0,2,0,1,4,13.300302886022196
609908,5,2001,1,2,3,4,0,14,0,0,2,0,1,4,30.722449909283856
609908,6,2001,2,2,3,4,0,14,0,0,2,0,1,4,23.959680851391774
609912,1,1987,1,0,4,-1,0,3,2,350000,1,1,1,7,18.603639668334264
609912,2,1988,2,1,4,-1,0,11,0,0,2,0,1,2,25.067059581443342
609912,3,2005,1,2,2,3,0,14,0,0,2,0,1,2,34.94752186020185
609912,4,2008,1,2,2,3,0,14,0,0,2,0,1,2,27.870995314267414
609920,1,1972,1,0,3,-1,0,3,1,220000,1,1,1,2,78.51552617103904
609920,2,1961,2,1,4,-1,0,3,1,180000,1,1,1,2,31.42579719092916
609920,3,1988,1,2,4,-1,0,4,1,180000,1,1,1,4,31.6349814880805
609966,1,1957,1,0,3,-1,0,4,1,220000,1,0,1,2,17.131811911943046
609966,2,1954,2,1,3,-1,0,11,0,21000,1,1,1,2,19.69350211822763
609966,3,1981,1,2,7,-1,1,4,1,200000,1,0,1,3,46.17276472268636
609966,4,1992,1,2,6,6,0,14,0,0,2,0,1,2,18.603639668334264
609973,1,1949,1,0,1,-1,0,9,0,70000,1,0,0,0,42.45528562464953
609973,2,1940,2,1,3,-1,0,11,0,80000,1,1,0,0,20.808060902130034
609978,1,1961,1,0,4,-1,0,4,1,250000,1,1,1,2,29.13217856041831
609978,2,1961,2,1,4,-1,0,4,1,180000,1,1,1,2,31.42579719092916
609978,3,1988,1,2,5,-1,0,4,1,220000,1,1,1,2,31.6349814880805
